id,source_system,source_instance_id,external_unit_id,area_id,unit_code,unit_type,status,source_revision,source_updated_at,deleted_at,created_at,updated_at
d45b8099-9cca-5978-9bae-238c58eaa42c,synthetic_csv,synthetic-csv-v1,syn1-U-A-009-001,f7f1e08d-c907-50c0-929f-bbc3efa871e2,QFL-001,2BR,sold,2,2026-07-19T00:00:00Z,\N,2025-08-13T12:00:00Z,2026-07-19T00:00:00Z
f8f202bd-3bf2-5b66-ab02-54ad8afb11d5,synthetic_csv,synthetic-csv-v1,syn1-U-A-009-002,f7f1e08d-c907-50c0-929f-bbc3efa871e2,QFL-002,2BR,available,2,2026-07-19T00:00:00Z,\N,2025-08-14T00:00:00Z,2026-07-19T00:00:00Z
d1854514-e31e-599d-a234-eaf5700fb7d5,synthetic_csv,synthetic-csv-v1,syn1-U-A-009-003,f7f1e08d-c907-50c0-929f-bbc3efa871e2,QFL-003,2BR,available,2,2026-07-19T00:00:00Z,\N,2025-08-14T12:00:00Z,2026-07-19T00:00:00Z
78318d32-df39-509f-967e-be63e73250ac,synthetic_csv,synthetic-csv-v1,syn1-U-A-009-004,f7f1e08d-c907-50c0-929f-bbc3efa871e2,QFL-004,2BR,available,2,2026-07-19T00:00:00Z,\N,2025-08-15T00:00:00Z,2026-07-19T00:00:00Z
3dd2bf66-efc8-5b3f-8607-099eedbefafc,synthetic_csv,synthetic-csv-v1,syn1-U-A-009-005,f7f1e08d-c907-50c0-929f-bbc3efa871e2,QFL-005,2BR,available,2,2026-07-19T00:00:00Z,\N,2025-08-15T12:00:00Z,2026-07-19T00:00:00Z
309e07de-af33-5f12-92d1-58165354ae60,synthetic_csv,synthetic-csv-v1,syn1-U-A-009-006,f7f1e08d-c907-50c0-929f-bbc3efa871e2,QFL-006,2BR,available,2,2026-07-19T00:00:00Z,\N,2025-08-16T00:00:00Z,2026-07-19T00:00:00Z
95498e33-58a0-532a-aa64-7a87b56daf4e,synthetic_csv,synthetic-csv-v1,syn1-U-A-009-007,f7f1e08d-c907-50c0-929f-bbc3efa871e2,QFL-007,2BR,available,2,2026-07-19T00:00:00Z,\N,2025-08-16T12:00:00Z,2026-07-19T00:00:00Z
a855a226-fee2-51bf-b691-9e0cd755cdbc,synthetic_csv,synthetic-csv-v1,syn1-U-A-009-008,f7f1e08d-c907-50c0-929f-bbc3efa871e2,QFL-008,2BR,available,2,2026-07-19T00:00:00Z,\N,2025-08-17T00:00:00Z,2026-07-19T00:00:00Z
9424309c-5ce8-5823-94aa-1c06527d1ee9,synthetic_csv,synthetic-csv-v1,syn1-U-A-009-009,f7f1e08d-c907-50c0-929f-bbc3efa871e2,QFL-009,2BR,available,2,2026-07-19T00:00:00Z,\N,2025-08-17T12:00:00Z,2026-07-19T00:00:00Z
a65452f2-bdad-5b12-a380-12c25113dfff,synthetic_csv,synthetic-csv-v1,syn1-U-A-009-010,f7f1e08d-c907-50c0-929f-bbc3efa871e2,QFL-010,2BR,available,2,2026-07-19T00:00:00Z,\N,2025-08-18T00:00:00Z,2026-07-19T00:00:00Z
