unit_external_id,unit_code,absorption_score,rank,score_band,ticket_depth_score,segment_depth_score,price_per_sqm_net_score,loan_premium_score,area_efficiency_score,size_fit_score,floor_band_score,view_score,direction_score,corner_score,contrib__ticket_depth_score,contrib__price_per_sqm_net_score,contrib__loan_premium_score,contrib__segment_depth_score,contrib__size_fit_score,contrib__area_efficiency_score,contrib__floor_band_score,contrib__view_score,contrib__direction_score,contrib__corner_score,contrib__ticket_depth_score,contrib__price_per_sqm_net_score,contrib__loan_premium_score,contrib__segment_depth_score,contrib__size_fit_score,contrib__area_efficiency_score,contrib__floor_band_score,contrib__view_score,contrib__direction_score,contrib__corner_score,subdivision,tower,floor,floor_band,unit_type_normalized,gross_area_sqm,standard_price_vnd
U-0064,B2.06.04,81.42068065038073,200,Medium,100.0,100.0,74.72928650935705,4.7401992009786865e-07,45.69932525405383,100.0,70.0,80.0,85.0,70.0,29.042637518142776,10.85167790040347,3.4416971789453504e-08,14.852648953794423,8.501019398526658,1.4823700321700826,9.309095021179202,4.049132868615583,2.1511018364520287,1.1809970866795452,29.042637518142776,10.85167790040347,3.4416971789453504e-08,14.852648953794423,8.501019398526658,1.4823700321700826,9.309095021179202,4.049132868615583,2.1511018364520287,1.1809970866795452,Lusso d'Arte,B2,6,low,2PN,66.45,3340980371
U-0208,A4.31.05,81.38545653049074,201,Medium,92.0,75.0,53.15417373104106,70.37036996776219,70.97548833889374,100.0,100.0,72.0,70.0,70.0,26.719226516691357,7.718687001235062,5.109352867478295,11.139486715345818,8.501019398526658,2.3022645596475244,13.298707173113144,3.6442195817540246,1.7714956300193176,1.1809970866795452,26.719226516691357,7.718687001235062,5.109352867478295,11.139486715345818,8.501019398526658,2.3022645596475244,13.298707173113144,3.6442195817540246,1.7714956300193176,1.1809970866795452,Risa,A4,31,high,1PN,49.61,2903157620
U-0084,B2.16.13,81.37660437382463,202,Medium,92.0,100.0,84.57930180347421,7.172252754656962e-07,47.14451170447364,81.50447848994236,85.0,80.0,100.0,70.0,26.719226516691357,12.282030019079507,5.207528423550079e-08,14.852648953794423,6.928711527097988,1.5292482097600362,11.303901097146174,4.049132868615583,2.5307080428847395,1.1809970866795452,26.719226516691357,12.282030019079507,5.207528423550079e-08,14.852648953794423,6.928711527097988,1.5292482097600362,11.303901097146174,4.049132868615583,2.5307080428847395,1.1809970866795452,Lusso d'Arte,B2,16,mid,2PN,62.86,2952485601
U-0197,A4.19.23,81.3413204875122,203,Medium,100.0,65.0,64.38829641216628,70.37037027594681,45.332511147675625,85.52223371251294,85.0,80.0,95.0,100.0,29.042637518142776,9.350029765546392,5.109352889854531,9.654221819966375,7.270261677954031,1.4704715142893603,11.303901097146174,4.049132868615583,2.4041726407405024,1.6871386952564933,29.042637518142776,9.350029765546392,5.109352889854531,9.654221819966375,7.270261677954031,1.4704715142893603,11.303901097146174,4.049132868615583,2.4041726407405024,1.6871386952564933,Risa,A4,19,mid,Loft,63.41,3410430370
U-0152,A3.37.05,81.3392317303305,204,Medium,92.0,75.0,59.05887089912927,70.37037025944372,49.17137495015861,80.12576691784335,100.0,94.0,85.0,70.0,26.719226516691357,8.576126898771012,5.109352888656297,11.139486715345818,6.811506988904119,1.5949945050938792,13.298707173113144,4.75773112062331,2.1511018364520287,1.1809970866795452,26.719226516691357,8.576126898771012,5.109352888656297,11.139486715345818,6.811506988904119,1.5949945050938792,13.298707173113144,4.75773112062331,2.1511018364520287,1.1809970866795452,Risa,A3,37,high,1PN,46.73,2604197295
U-0075,B2.10.03,81.33629536146127,205,Medium,100.0,100.0,72.04291447424957,2.2662931453369493e-07,35.78378722752172,96.96034604709358,70.0,80.0,100.0,100.0,29.042637518142776,10.46158125413096,1.6454782582468173e-08,14.852648953794423,8.242617826342002,1.1607351646602997,9.309095021179202,4.049132868615583,2.5307080428847395,1.6871386952564933,29.042637518142776,10.46158125413096,1.6454782582468173e-08,14.852648953794423,8.242617826342002,1.1607351646602997,9.309095021179202,4.049132868615583,2.5307080428847395,1.6871386952564933,Lusso d'Arte,B2,10,low,2PN,67.04,3410838109
U-0202,A4.27.05,81.23998945913128,206,Medium,92.0,75.0,52.15242543558618,70.37036985464727,70.97548833889374,100.0,100.0,72.0,70.0,70.0,26.719226516691357,7.573219938088495,5.109352859265406,11.139486715345818,8.501019398526658,2.3022645596475244,13.298707173113144,3.6442195817540246,1.7714956300193176,1.1809970866795452,26.719226516691357,7.573219938088495,5.109352859265406,11.139486715345818,8.501019398526658,2.3022645596475244,13.298707173113144,3.6442195817540246,1.7714956300193176,1.1809970866795452,Risa,A4,27,high,1PN,49.61,2920328589
U-0072,B2.09.04,81.22605495268247,207,Medium,100.0,100.0,73.38901094188957,3.3220958259450707e-07,45.69932525405383,100.0,70.0,80.0,85.0,70.0,29.042637518142776,10.657052213001563,2.4120606218364457e-08,14.852648953794423,8.501019398526658,1.4823700321700826,9.309095021179202,4.049132868615583,2.1511018364520287,1.1809970866795452,29.042637518142776,10.657052213001563,2.4120606218364457e-08,14.852648953794423,8.501019398526658,1.4823700321700826,9.309095021179202,4.049132868615583,2.1511018364520287,1.1809970866795452,Lusso d'Arte,B2,9,low,2PN,66.45,3371278163
U-0199,A4.26.05,81.20362273186923,208,Medium,92.0,75.0,51.90198831796773,70.37037047275024,70.97548833889374,100.0,100.0,72.0,70.0,70.0,26.719226516691357,7.536853165948089,5.109352904143757,11.139486715345818,8.501019398526658,2.3022645596475244,13.298707173113144,3.6442195817540246,1.7714956300193176,1.1809970866795452,26.719226516691357,7.536853165948089,5.109352904143757,11.139486715345818,8.501019398526658,2.3022645596475244,13.298707173113144,3.6442195817540246,1.7714956300193176,1.1809970866795452,Risa,A4,26,high,1PN,49.61,2924621332
U-0026,A2.05.12,81.16627138186753,209,Medium,100.0,100.0,71.23456223223776,1.8795046044919148e-07,45.69932525405383,100.0,70.0,80.0,95.0,70.0,29.042637518142776,10.344197848372325,1.3646442735484747e-08,14.852648953794423,8.501019398526658,1.4823700321700826,9.309095021179202,4.049132868615583,2.4041726407405024,1.1809970866795452,29.042637518142776,10.344197848372325,1.3646442735484747e-08,14.852648953794423,8.501019398526658,1.4823700321700826,9.309095021179202,4.049132868615583,2.4041726407405024,1.1809970866795452,Lusso Saigon,A2,5,low,2PN,66.45,3419980863
U-0198,A4.24.02,81.10686423576912,210,Medium,92.0,75.0,55.60255343063689,70.37037029841316,60.24312715913776,98.96488369363767,85.0,100.0,85.0,70.0,26.719226516691357,8.074224021845767,5.109352891485736,11.139486715345818,8.413023960525486,1.9541340238277518,11.303901097146174,5.061416085769479,2.1511018364520287,1.1809970866795452,26.719226516691357,8.074224021845767,5.109352891485736,11.139486715345818,8.413023960525486,1.9541340238277518,11.303901097146174,5.061416085769479,2.1511018364520287,1.1809970866795452,Risa,A4,24,mid,1PN,49.76,2851061834
U-0009,A1.13.06,81.01975846314083,211,Medium,92.0,100.0,83.29705350697508,3.4835249938752803e-07,69.9842762895791,77.3313942495115,85.0,94.0,50.0,70.0,26.719226516691357,12.095830656662104,2.5292688420627575e-08,14.852648953794423,6.573956826302102,2.270112158506775,11.303901097146174,4.75773112062331,1.2653540214423697,1.1809970866795452,26.719226516691357,12.095830656662104,2.5292688420627575e-08,14.852648953794423,6.573956826302102,2.270112158506775,11.303901097146174,4.75773112062331,1.2653540214423697,1.1809970866795452,Lusso Saigon,A1,13,mid,2PN,62.05,2983098092
U-0001,A1.06.05,80.99815413034932,212,Medium,100.0,100.0,79.01668835635192,3.667662361848514e-07,53.63939196307035,78.72242232965513,70.0,90.0,85.0,70.0,29.042637518142776,11.474265189087909,2.6629647128525452e-08,14.852648953794423,6.692208393234065,1.739925627957207,9.309095021179202,4.555274477192531,2.1511018364520287,1.1809970866795452,29.042637518142776,11.474265189087909,2.6629647128525452e-08,14.852648953794423,6.692208393234065,1.739925627957207,9.309095021179202,4.555274477192531,2.1511018364520287,1.1809970866795452,Lusso Saigon,A1,6,low,2PN,62.32,3057395419
U-0027,A2.05.13,80.88518853406907,213,Medium,100.0,100.0,73.65578967500991,2.9917528873509327e-07,45.69932525405383,100.0,70.0,80.0,70.0,70.0,29.042637518142776,10.695792003219381,2.1722098662797546e-08,14.852648953794423,8.501019398526658,1.4823700321700826,9.309095021179202,4.049132868615583,1.7714956300193176,1.1809970866795452,29.042637518142776,10.695792003219381,2.1722098662797546e-08,14.852648953794423,8.501019398526658,1.4823700321700826,9.309095021179202,4.049132868615583,1.7714956300193176,1.1809970866795452,Lusso Saigon,A2,5,low,2PN,66.45,3365247458
U-0030,A2.06.13,80.82489014533266,214,Medium,100.0,100.0,73.24054916669444,4.244100898019399e-07,45.69932525405383,100.0,70.0,80.0,70.0,70.0,29.042637518142776,10.635493605390103,3.081497099290041e-08,14.852648953794423,8.501019398526658,1.4823700321700826,9.309095021179202,4.049132868615583,1.7714956300193176,1.1809970866795452,29.042637518142776,10.635493605390103,3.081497099290041e-08,14.852648953794423,8.501019398526658,1.4823700321700826,9.309095021179202,4.049132868615583,1.7714956300193176,1.1809970866795452,Lusso Saigon,A2,6,low,2PN,66.45,3374634237
U-0032,A2.07.13,80.76459175654581,215,Medium,100.0,100.0,72.82530865837896,5.489501599068437e-07,45.69932525405383,100.0,70.0,80.0,70.0,70.0,29.042637518142776,10.575195207560824,3.985740127425244e-08,14.852648953794423,8.501019398526658,1.4823700321700826,9.309095021179202,4.049132868615583,1.7714956300193176,1.1809970866795452,29.042637518142776,10.575195207560824,3.985740127425244e-08,14.852648953794423,8.501019398526658,1.4823700321700826,9.309095021179202,4.049132868615583,1.7714956300193176,1.1809970866795452,Lusso Saigon,A2,7,low,2PN,66.45,3384021016
U-0096,B2.23.12,80.73908454683048,216,Medium,92.0,100.0,84.26411799706301,3.910468629049245e-07,38.14410983169981,82.74094789451446,85.0,72.0,100.0,70.0,26.719226516691357,12.236261173873562,2.839258072988649e-08,14.852648953794423,7.0338240310375095,1.2372980345765654,11.303901097146174,3.6442195817540246,2.5307080428847395,1.1809970866795452,26.719226516691357,12.236261173873562,2.839258072988649e-08,14.852648953794423,7.0338240310375095,1.2372980345765654,11.303901097146174,3.6442195817540246,2.5307080428847395,1.1809970866795452,Lusso d'Arte,B2,23,mid,2PN,63.1,2953988491
U-0125,A3.04.11,80.73250077987956,217,Medium,95.0,95.0,65.18700356090869,70.37037020115248,45.37517620403979,69.2801337617855,70.0,88.0,85.0,70.0,27.590505642235637,9.466012576566769,5.109352884423969,14.110016506104701,5.889517610414603,1.4718554603459701,9.309095021179202,4.454046155477141,2.1511018364520287,1.1809970866795452,27.590505642235637,9.466012576566769,5.109352884423969,14.110016506104701,5.889517610414603,1.4718554603459701,9.309095021179202,4.454046155477141,2.1511018364520287,1.1809970866795452,Risa,A3,4,low,2PN+2WC,66.14,3539386682
U-0046,A2.29.11,80.70039503046144,218,Medium,100.0,82.0,62.00927599579218,4.995679883790556e-07,82.80509531432281,81.53075403786579,100.0,90.0,72.0,70.0,29.042637518142776,9.004564627541322,3.627193000540169e-08,12.179172142111426,6.930945216524028,2.685986962007736,13.298707173113144,4.555274477192531,1.8221097908770123,1.1809970866795452,29.042637518142776,9.004564627541322,3.627193000540169e-08,12.179172142111426,6.930945216524028,2.685986962007736,13.298707173113144,4.555274477192531,1.8221097908770123,1.1809970866795452,Lusso Saigon,A2,29,high,1PN+,56.85,3175643647
U-0161,A4.04.20,80.69355539423175,219,Medium,95.0,95.0,58.537370737013575,70.37037023135619,16.412890293413525,95.99510946280948,70.0,80.0,85.0,70.0,27.590505642235637,8.500398197901118,5.109352886616957,14.110016506104701,8.160562877070335,0.5323924713766581,9.309095021179202,4.049132868615583,2.1511018364520287,1.1809970866795452,27.590505642235637,8.500398197901118,5.109352886616957,14.110016506104701,8.160562877070335,0.5323924713766581,9.309095021179202,4.049132868615583,2.1511018364520287,1.1809970866795452,Risa,A4,4,low,2PN+2WC,71.81,3933372294
U-0230,A4.38.20,80.64882911668735,220,Medium,82.0,95.0,50.02413228010051,70.37037024055851,59.02881119841534,95.99510946280948,100.0,72.0,85.0,70.0,23.814962764877077,7.264163704852922,5.109352887285107,14.110016506104701,8.160562877070335,1.9147446984984668,13.298707173113144,3.6442195817540246,2.1511018364520287,1.1809970866795452,23.814962764877077,7.264163704852922,5.109352887285107,14.110016506104701,8.160562877070335,1.9147446984984668,13.298707173113144,3.6442195817540246,2.1511018364520287,1.1809970866795452,Risa,A4,38,high,2PN+2WC,71.81,4248778490
U-0183,A4.17.01,80.50303674585605,221,Medium,100.0,70.0,45.47060577320673,70.37037044141378,18.08302828913975,99.8140763216559,85.0,94.0,100.0,100.0,29.042637518142776,6.602931606008067,5.109352901868523,10.396854267656096,8.485213990564173,0.5865675057057163,11.303901097146174,4.75773112062331,2.5307080428847395,1.6871386952564933,29.042637518142776,6.602931606008067,5.109352901868523,10.396854267656096,8.485213990564173,0.5865675057057163,11.303901097146174,4.75773112062331,2.5307080428847395,1.6871386952564933,Risa,A4,17,mid,RISA,55.21,3268519161
U-0028,A2.05.14,80.4286759301119,222,Medium,100.0,100.0,72.76367386980205,4.5374932022788963e-07,35.78378722752172,96.96034604709358,70.0,90.0,60.0,70.0,29.042637518142776,10.566245023445092,3.2945192578705724e-08,14.852648953794423,8.242617826342002,1.1607351646602997,9.309095021179202,4.555274477192531,1.5184248257308437,1.1809970866795452,29.042637518142776,10.566245023445092,3.2945192578705724e-08,14.852648953794423,8.242617826342002,1.1607351646602997,9.309095021179202,4.555274477192531,1.5184248257308437,1.1809970866795452,Lusso Saigon,A2,5,low,2PN,67.04,3394501146
U-0131,A3.05.11,80.31740684170057,223,Medium,95.0,95.0,62.328489594643074,70.37037001707866,45.37517620403979,69.2801337617855,70.0,88.0,85.0,70.0,27.590505642235637,9.050918651752763,5.109352871058995,14.110016506104701,5.889517610414603,1.4718554603459701,9.309095021179202,4.454046155477141,2.1511018364520287,1.1809970866795452,27.590505642235637,9.050918651752763,5.109352871058995,14.110016506104701,5.889517610414603,1.4718554603459701,9.309095021179202,4.454046155477141,2.1511018364520287,1.1809970866795452,Risa,A3,5,low,2PN+2WC,66.14,3603690864
U-0010,A1.13.13,80.07453204203537,224,Medium,92.0,100.0,86.4603277705054,1.0671275036374867e-07,21.193272817808246,82.99854568713363,85.0,88.0,50.0,70.0,26.719226516691357,12.555179795693011,7.748049318446029e-09,14.852648953794423,7.055722469358241,0.6874559380050566,11.303901097146174,4.454046155477141,1.2653540214423697,1.1809970866795452,26.719226516691357,12.555179795693011,7.748049318446029e-09,14.852648953794423,7.055722469358241,0.6874559380050566,11.303901097146174,4.454046155477141,1.2653540214423697,1.1809970866795452,Lusso Saigon,A1,13,mid,2PN,63.15,2878685974
U-0076,B2.10.13,79.83753566979522,225,Medium,100.0,100.0,78.80344919589302,6.743748995721747e-07,12.183199558825217,82.74094789451446,70.0,80.0,100.0,70.0,29.042637518142776,11.443300050878506,4.8964064399021526e-08,14.852648953794423,7.0338240310375095,0.39519204761887006,9.309095021179202,4.049132868615583,2.5307080428847395,1.1809970866795452,29.042637518142776,11.443300050878506,4.8964064399021526e-08,14.852648953794423,7.0338240310375095,0.39519204761887006,9.309095021179202,4.049132868615583,2.5307080428847395,1.1809970866795452,Lusso d'Arte,B2,10,low,2PN,63.1,3021061743
U-0062,B2.05.14,79.77844012265327,226,Medium,100.0,100.0,78.77794711484421,2.1979123989395162e-07,37.12142353406841,81.50447848994236,70.0,80.0,50.0,100.0,29.042637518142776,11.439596812399211,1.5958293274757997e-08,14.852648953794423,6.928711527097988,1.2041246887669295,9.309095021179202,4.049132868615583,1.2653540214423697,1.6871386952564933,29.042637518142776,11.439596812399211,1.5958293274757997e-08,14.852648953794423,6.928711527097988,1.2041246887669295,9.309095021179202,4.049132868615583,1.2653540214423697,1.6871386952564933,Lusso d'Arte,B2,5,low,2PN,62.86,3057575701
U-0097,B2.25.09,79.62197121387143,227,Medium,95.0,100.0,68.5321949898169,5.500180135237471e-07,31.83594644045283,93.09637915780577,85.0,72.0,85.0,70.0,27.590505642235637,9.951778487059665,3.993493448804785e-08,14.852648953794423,7.914141251530998,1.0326772372839965,11.303901097146174,3.6442195817540246,2.1511018364520287,1.1809970866795452,27.590505642235637,9.951778487059665,3.993493448804785e-08,14.852648953794423,7.914141251530998,1.0326772372839965,11.303901097146174,3.6442195817540246,2.1511018364520287,1.1809970866795452,Lusso d'Arte,B2,25,mid,2PN,67.79,3520779853
U-0356,B4.19.21,79.61600811241281,228,Medium,95.0,65.0,49.14846947420543,99.99999967004814,51.928915095126925,82.00620475698037,85.0,90.0,70.0,100.0,27.590505642235637,7.1370059175542675,7.260659355579014,9.654221819966375,6.971363374386392,1.6844421030766168,11.303901097146174,4.555274477192531,1.7714956300193176,1.6871386952564933,27.590505642235637,7.1370059175542675,7.260659355579014,9.654221819966375,6.971363374386392,1.6844421030766168,11.303901097146174,4.555274477192531,1.7714956300193176,1.6871386952564933,Zenia,B4,19,mid,Loft,62.73,3714116771
U-0068,B2.06.13,79.57253465597229,229,Medium,100.0,100.0,76.97853918498889,4.805450489114521e-07,12.183199558825217,82.74094789451446,70.0,80.0,100.0,70.0,29.042637518142776,11.178299051128912,3.489073916668373e-08,14.852648953794423,7.0338240310375095,0.39519204761887006,9.309095021179202,4.049132868615583,2.5307080428847395,1.1809970866795452,29.042637518142776,11.178299051128912,3.489073916668373e-08,14.852648953794423,7.0338240310375095,0.39519204761887006,9.309095021179202,4.049132868615583,2.5307080428847395,1.1809970866795452,Lusso d'Arte,B2,6,low,2PN,63.1,3059422228
U-0126,A3.04.12,79.56837508015258,230,Medium,95.0,95.0,65.18700356090869,70.37037020115248,45.37517620403979,69.2801337617855,70.0,80.0,55.0,70.0,27.590505642235637,9.466012576566769,5.109352884423969,14.110016506104701,5.889517610414603,1.4718554603459701,9.309095021179202,4.049132868615583,1.3918894235866066,1.1809970866795452,27.590505642235637,9.466012576566769,5.109352884423969,14.110016506104701,5.889517610414603,1.4718554603459701,9.309095021179202,4.049132868615583,1.3918894235866066,1.1809970866795452,Risa,A3,4,low,2PN+2WC,66.14,3539386682
U-0040,A2.13.11,79.38637542877167,231,Medium,100.0,82.0,67.97064492672376,4.3167514799005995e-07,77.1054225900861,81.53075403786579,85.0,90.0,72.0,70.0,29.042637518142776,9.870234012406144,3.134246212166488e-08,12.179172142111426,6.930945216524028,2.5011040563496,11.303901097146174,4.555274477192531,1.8221097908770123,1.1809970866795452,29.042637518142776,9.870234012406144,3.134246212166488e-08,12.179172142111426,6.930945216524028,2.5011040563496,11.303901097146174,4.555274477192531,1.8221097908770123,1.1809970866795452,Lusso Saigon,A2,13,mid,1PN+,56.85,3047152839
U-0005,A1.09.03,79.15576490972299,232,Medium,92.0,100.0,82.4732733113993,1.1794007114061903e-07,37.12142353406841,81.50447848994236,70.0,88.0,100.0,70.0,26.719226516691357,11.976206908588443,8.563226837502427e-09,14.852648953794423,6.928711527097988,1.2041246887669295,9.309095021179202,4.454046155477141,2.5307080428847395,1.1809970866795452,26.719226516691357,11.976206908588443,8.563226837502427e-09,14.852648953794423,6.928711527097988,1.2041246887669295,9.309095021179202,4.454046155477141,2.5307080428847395,1.1809970866795452,Lusso Saigon,A1,9,low,2PN,62.86,2978973270
U-0132,A3.05.12,79.1532811419736,233,Medium,95.0,95.0,62.328489594643074,70.37037001707866,45.37517620403979,69.2801337617855,70.0,80.0,55.0,70.0,27.590505642235637,9.050918651752763,5.109352871058995,14.110016506104701,5.889517610414603,1.4718554603459701,9.309095021179202,4.049132868615583,1.3918894235866066,1.1809970866795452,27.590505642235637,9.050918651752763,5.109352871058995,14.110016506104701,5.889517610414603,1.4718554603459701,9.309095021179202,4.049132868615583,1.3918894235866066,1.1809970866795452,Risa,A3,5,low,2PN+2WC,66.14,3603690864
U-0124,A3.04.09,79.13564325890776,234,Medium,100.0,70.0,57.15664169988406,70.37037018178822,53.25898791934015,89.58827401273152,70.0,80.0,95.0,70.0,29.042637518142776,8.299898133220484,5.109352883017996,10.396854267656096,7.615916552627524,1.7275862870280552,9.309095021179202,4.049132868615583,2.4041726407405024,1.1809970866795452,29.042637518142776,8.299898133220484,5.109352883017996,10.396854267656096,7.615916552627524,1.7275862870280552,9.309095021179202,4.049132868615583,2.4041726407405024,1.1809970866795452,Risa,A3,4,low,RISA,56.92,3217090315
U-0044,A2.22.11,79.11819688688679,235,Medium,100.0,82.0,64.85067044303587,3.274832014759114e-07,82.80509531432281,81.53075403786579,85.0,90.0,72.0,70.0,29.042637518142776,9.417172572428132,2.3777439784364536e-08,12.179172142111426,6.930945216524028,2.685986962007736,11.303901097146174,4.555274477192531,1.8221097908770123,1.1809970866795452,29.042637518142776,9.417172572428132,2.3777439784364536e-08,12.179172142111426,6.930945216524028,2.685986962007736,11.303901097146174,4.555274477192531,1.8221097908770123,1.1809970866795452,Lusso Saigon,A2,22,mid,1PN+,56.85,3119428918
U-0003,A1.07.03,79.03452412303007,236,Medium,92.0,100.0,81.63835729341459,5.262939786094162e-07,37.12142353406841,81.50447848994236,70.0,88.0,100.0,70.0,26.719226516691357,11.854966092246338,3.8212413121836155e-08,14.852648953794423,6.928711527097988,1.2041246887669295,9.309095021179202,4.454046155477141,2.5307080428847395,1.1809970866795452,26.719226516691357,11.854966092246338,3.8212413121836155e-08,14.852648953794423,6.928711527097988,1.2041246887669295,9.309095021179202,4.454046155477141,2.5307080428847395,1.1809970866795452,Lusso Saigon,A1,7,low,2PN,62.86,2996732576
U-0004,A1.07.14,78.98225521330008,237,Medium,92.0,100.0,86.50667218882296,2.3675851783661212e-07,37.12142353406841,81.50447848994236,70.0,88.0,70.0,70.0,26.719226516691357,12.561909616403941,1.7190229532153668e-08,14.852648953794423,6.928711527097988,1.2041246887669295,9.309095021179202,4.454046155477141,1.7714956300193176,1.1809970866795452,26.719226516691357,12.561909616403941,1.7190229532153668e-08,14.852648953794423,6.928711527097988,1.2041246887669295,9.309095021179202,4.454046155477141,1.7714956300193176,1.1809970866795452,Lusso Saigon,A1,7,low,2PN,62.86,2893179773
U-0341,B4.07.03,78.97720229087878,238,Medium,82.0,100.0,69.35042469378341,99.99999976416734,49.60097537361562,46.11054178406611,70.0,80.0,95.0,100.0,23.814962764877077,10.070596230554047,7.260659362412689,14.852648953794423,3.9198661018292005,1.6089296516195657,9.309095021179202,4.049132868615583,2.4041726407405024,1.6871386952564933,23.814962764877077,10.070596230554047,7.260659362412689,14.852648953794423,3.9198661018292005,1.6089296516195657,9.309095021179202,4.049132868615583,2.4041726407405024,1.6871386952564933,Zenia,B4,7,low,2PN,76.91,4017304966
U-0338,B4.06.03,78.94714607068832,239,Medium,82.0,100.0,69.14344477110332,99.99999968358513,49.60097537361562,46.11054178406611,70.0,80.0,95.0,100.0,23.814962764877077,10.040540016214392,7.260659356561889,14.852648953794423,3.9198661018292005,1.6089296516195657,9.309095021179202,4.049132868615583,2.4041726407405024,1.6871386952564933,23.814962764877077,10.040540016214392,7.260659356561889,14.852648953794423,3.9198661018292005,1.6089296516195657,9.309095021179202,4.049132868615583,2.4041726407405024,1.6871386952564933,Zenia,B4,6,low,2PN,76.91,4022733480
U-0179,A4.13.05,78.93835748430028,240,Medium,92.0,75.0,51.06066715331446,70.37037012102346,53.92108562491913,100.0,85.0,80.0,70.0,70.0,26.719226516691357,7.414682237841256,5.109352878606074,11.139486715345818,8.501019398526658,1.7490630548285118,11.303901097146174,4.049132868615583,1.7714956300193176,1.1809970866795452,26.719226516691357,7.414682237841256,5.109352878606074,11.139486715345818,8.501019398526658,1.7490630548285118,11.303901097146174,4.049132868615583,1.7714956300193176,1.1809970866795452,Risa,A4,13,mid,1PN,49.61,2908481580
U-0332,B4.05.03,78.91708985051363,241,Medium,82.0,100.0,68.93646484842321,99.99999960322009,49.60097537361562,46.11054178406611,70.0,80.0,95.0,100.0,23.814962764877077,10.010483801874734,7.260659350726857,14.852648953794423,3.9198661018292005,1.6089296516195657,9.309095021179202,4.049132868615583,2.4041726407405024,1.6871386952564933,23.814962764877077,10.010483801874734,7.260659350726857,14.852648953794423,3.9198661018292005,1.6089296516195657,9.309095021179202,4.049132868615583,2.4041726407405024,1.6871386952564933,Zenia,B4,5,low,2PN,76.91,4028161994
U-0327,B4.04.03,78.88703364741853,242,Medium,82.0,100.0,68.72948488761483,99.99999983434631,49.60097537361562,46.11054178406611,70.0,80.0,95.0,100.0,23.814962764877077,9.980427581998347,7.260659367508144,14.852648953794423,3.9198661018292005,1.6089296516195657,9.309095021179202,4.049132868615583,2.4041726407405024,1.6871386952564933,23.814962764877077,9.980427581998347,7.260659367508144,14.852648953794423,3.9198661018292005,1.6089296516195657,9.309095021179202,4.049132868615583,2.4041726407405024,1.6871386952564933,Zenia,B4,4,low,2PN,76.91,4033590509
U-0036,A2.10.04,78.71023585425189,243,Medium,92.0,100.0,84.42625124932906,2.626264180679545e-07,12.183199558825217,82.74094789451446,70.0,90.0,95.0,70.0,26.719226516691357,12.259805060249564,1.9068409656589564e-08,14.852648953794423,7.0338240310375095,0.39519204761887006,9.309095021179202,4.555274477192531,2.4041726407405024,1.1809970866795452,26.719226516691357,12.259805060249564,1.9068409656589564e-08,14.852648953794423,7.0338240310375095,0.39519204761887006,9.309095021179202,4.555274477192531,2.4041726407405024,1.1809970866795452,Lusso Saigon,A2,10,low,2PN,63.1,2902867743
U-0082,B2.13.09,78.66226105449184,244,Medium,95.0,100.0,62.753666627708945,3.031126165372742e-07,28.1182811659777,93.09637915780577,85.0,72.0,85.0,70.0,27.590505642235637,9.11265996401462,2.2007974623169663e-08,14.852648953794423,7.914141251530998,0.9120856188764045,11.303901097146174,3.6442195817540246,2.1511018364520287,1.1809970866795452,27.590505642235637,9.11265996401462,2.2007974623169663e-08,14.852648953794423,7.914141251530998,0.9120856188764045,11.303901097146174,3.6442195817540246,2.1511018364520287,1.1809970866795452,Lusso d'Arte,B2,13,mid,2PN,67.79,3644414907
U-0034,A2.08.04,78.58708305254387,245,Medium,92.0,100.0,83.57816829809946,6.342368889712463e-07,12.183199558825217,82.74094789451446,70.0,90.0,95.0,70.0,26.719226516691357,12.136652231560173,4.604978016756618e-08,14.852648953794423,7.0338240310375095,0.39519204761887006,9.309095021179202,4.555274477192531,2.4041726407405024,1.1809970866795452,26.719226516691357,12.136652231560173,4.604978016756618e-08,14.852648953794423,7.0338240310375095,0.39519204761887006,9.309095021179202,4.555274477192531,2.4041726407405024,1.1809970866795452,Lusso Saigon,A2,8,low,2PN,63.1,2920694854
U-0188,A4.19.05,78.54294763907124,246,Medium,92.0,75.0,48.33770618888105,70.3703700673289,53.92108562491913,100.0,85.0,80.0,70.0,70.0,26.719226516691357,7.019272396510796,5.109352874707495,11.139486715345818,8.501019398526658,1.7490630548285118,11.303901097146174,4.049132868615583,1.7714956300193176,1.1809970866795452,26.719226516691357,7.019272396510796,5.109352874707495,11.139486715345818,8.501019398526658,1.7490630548285118,11.303901097146174,4.049132868615583,1.7714956300193176,1.1809970866795452,Risa,A4,19,mid,1PN,49.61,2954670528
U-0163,A4.05.02,78.48455634646545,247,Medium,92.0,75.0,58.645723756846266,70.3703701787422,42.87836861825531,98.96488369363767,70.0,90.0,85.0,70.0,26.719226516691357,8.516132485296103,5.109352882796835,11.139486715345818,8.413023960525486,1.3908653643065647,9.309095021179202,4.555274477192531,2.1511018364520287,1.1809970866795452,26.719226516691357,8.516132485296103,5.109352882796835,11.139486715345818,8.413023960525486,1.3908653643065647,9.309095021179202,4.555274477192531,2.1511018364520287,1.1809970866795452,Risa,A4,5,low,1PN,49.76,2769253120
