project_external_id,area_external_id,unit_external_id,source_system,source_instance_id,unit_code,subdivision,subdivision_raw,tower,floor,unit_number,unit_type_raw,gross_area_sqm,net_area_sqm,standard_price_vnd,loan_price_vnd,agency_name,unit_type_normalized,bedrooms,bathrooms,price_per_sqm_gross_vnd,price_per_sqm_net_vnd,area_efficiency_ratio,loan_premium_pct,floor_band,direction,balcony_direction,view,corner_unit_proxy,source_revision,mirrored_revision,mirrored_at,data_profile,agency_name_origin,stacking_price_million_vnd,project_name,project_status,project_launch_date,area_name,area_unit_type,area_bedrooms,area_sqm,area_total_units,area_status,last_sync_batch_id,deal_source_revision,deal_created_at,deal_updated_at,physical_features_origin,crm_signals_origin,price_per_sqm_gross_vnd_source,price_per_sqm_net_vnd_source,area_efficiency_ratio_source,loan_premium_pct_source
P-0001,A-0015,U-0205,mini_crm,mini-crm-dev,A4.29.19,Risa,Risa,A4,29,19,3 PN,85.54,76.72,6148648856,6400743459,AUH,3PN,3,2,71880393.45335515,80144015.32846716,0.8968903436988542,4.0999999984386815,high,Đông Nam,Tây Nam,Hồ bơi,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,6149,La Pura,active,2025-06-08 00:00:00+00:00,Risa,3 PN,3,75.84,8,active,seed-batch-units-001,0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,74827490,83429920,0.8969,4.1
P-0001,A-0018,U-0206,mini_crm,mini-crm-dev,A4.31.01,Risa,Risa,A4,31,1,RISA,55.24,49.01,3337104512,3473925797,AUH,RISA,2,2,60411015.78566256,68090277.73923689,0.8872194062273714,4.100000000239729,high,Đông Nam,Tây Nam,Sông,True,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3337,La Pura,active,2025-06-08 00:00:00+00:00,Risa,RISA,2,49.01,14,active,seed-batch-units-001,1,2025-08-15 02:00:00+00:00,2025-10-06 10:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,62887867,70881979,0.8872,4.1
P-0001,A-0012,U-0207,mini_crm,mini-crm-dev,A4.31.02,Risa,Risa,A4,31,2,1 PN,49.76,45.04,2881201886,2999331164,AUH,1PN,1,1,57901967.16237942,63969846.49200711,0.9051446945337621,4.100000023393015,high,Đông,Nam,Toàn cảnh,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,2881,La Pura,active,2025-06-08 00:00:00+00:00,Risa,1 PN,1,44.73,29,active,seed-batch-units-001,1,2025-08-20 02:00:00+00:00,2025-10-14 10:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,60275948,66592610,0.9051,4.1
P-0001,A-0012,U-0208,mini_crm,mini-crm-dev,A4.31.05,Risa,Risa,A4,31,5,1 PN,49.61,45.2,2903157620,3022187083,AUH,1PN,1,1,58519605.32150776,64229150.88495575,0.9111066317274744,4.100000019978247,high,Bắc,Đông,Thành phố,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,2903,La Pura,active,2025-06-08 00:00:00+00:00,Risa,1 PN,1,44.73,29,active,seed-batch-units-001,1,2025-08-14 02:00:00+00:00,2025-10-02 10:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,60918909,66862546,0.9111,4.1
P-0001,A-0018,U-0209,mini_crm,mini-crm-dev,A4.32.01,Risa,Risa,A4,32,1,RISA,55.24,49.01,3341884417,3478901678,AUH,RISA,2,2,60497545.56480811,68187806.91695572,0.8872194062273714,4.099999997097446,high,Đông Nam,Tây Nam,Sông,True,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3342,La Pura,active,2025-06-08 00:00:00+00:00,Risa,RISA,2,49.01,14,active,seed-batch-units-001,0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,62977945,70983507,0.8872,4.1
P-0001,A-0014,U-0210,mini_crm,mini-crm-dev,A4.33.04,Risa,Risa,A4,33,4,2 PN + 2 WC,72.66,65.92,3898709465,4058556553,AUH,2PN+2WC,2,2,53656887.764932565,59143044.06856796,0.9072391962565374,4.099999998332782,high,Tây Bắc,Đông Bắc,Thành phố,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3899,La Pura,active,2025-06-08 00:00:00+00:00,Risa,2 PN + 2 WC,2,65.76,39,active,seed-batch-units-001,1,2025-08-18 02:00:00+00:00,2025-10-13 10:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,55856820,61567909,0.9072,4.1
P-0001,A-0012,U-0211,mini_crm,mini-crm-dev,A4.33.05,Risa,Risa,A4,33,5,1 PN,49.61,45.2,2894572136,3013249593,AUH,1PN,1,1,58346545.777061075,64039206.548672564,0.9111066317274744,4.099999980100686,high,Bắc,Đông,Thành phố,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,2895,La Pura,active,2025-06-08 00:00:00+00:00,Risa,1 PN,1,44.73,29,active,seed-batch-units-001,0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,60738754,66664814,0.9111,4.1
P-0001,A-0014,U-0212,mini_crm,mini-crm-dev,A4.34.03,Risa,Risa,A4,34,3,2 PN + 2 WC,72.66,65.76,3991262055,4154903799,AUH,2PN+2WC,2,2,54930664.120561525,60694374.31569342,0.9050371593724196,4.099999993611044,high,Bắc,Đông,Hồ bơi,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3991,La Pura,active,2025-06-08 00:00:00+00:00,Risa,2 PN + 2 WC,2,65.76,39,active,seed-batch-units-001,1,2025-08-07 02:00:00+00:00,2025-08-20 10:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,57182821,63182844,0.905,4.1
P-0001,A-0012,U-0213,mini_crm,mini-crm-dev,A4.34.05,Risa,Risa,A4,34,5,1 PN,49.61,45.2,2890279393,3008780848,AUH,1PN,1,1,58260015.98468051,63944234.35840707,0.9111066317274744,4.099999996090344,high,Bắc,Đông,Thành phố,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,2890,La Pura,active,2025-06-08 00:00:00+00:00,Risa,1 PN,1,44.73,29,active,seed-batch-units-001,1,2025-08-04 02:00:00+00:00,2025-08-06 10:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,60648677,66565948,0.9111,4.1
P-0001,A-0018,U-0214,mini_crm,mini-crm-dev,A4.35.01,Risa,Risa,A4,35,1,RISA,55.24,49.01,3356224132,3493829322,AUH,RISA,2,2,60757134.90224475,68480394.45011222,0.8872194062273714,4.100000017519688,high,Đông Nam,Tây Nam,Sông,True,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3356,La Pura,active,2025-06-08 00:00:00+00:00,Risa,RISA,2,49.01,14,active,seed-batch-units-001,0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,63248177,71288091,0.8872,4.1
P-0001,A-0014,U-0215,mini_crm,mini-crm-dev,A4.35.04,Risa,Risa,A4,35,4,2 PN + 2 WC,72.66,65.92,3886134958,4045466491,AUH,2PN+2WC,2,2,53483828.21359758,58952290.018203884,0.9072391962565374,4.099999992846363,high,Tây Bắc,Đông Bắc,Thành phố,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3886,La Pura,active,2025-06-08 00:00:00+00:00,Risa,2 PN + 2 WC,2,65.76,39,active,seed-batch-units-001,0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,55676665,61369334,0.9072,4.1
P-0001,A-0012,U-0216,mini_crm,mini-crm-dev,A4.35.05,Risa,Risa,A4,35,5,1 PN,49.61,45.2,2885986651,3004312104,AUH,1PN,1,1,58173486.212457165,63849262.190265484,0.9111066317274744,4.100000010706911,high,Bắc,Đông,Thành phố,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,2886,La Pura,active,2025-06-08 00:00:00+00:00,Risa,1 PN,1,44.73,29,active,seed-batch-units-001,1,2025-08-15 02:00:00+00:00,2025-08-20 10:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,60558599,66467082,0.9111,4.1
P-0001,A-0018,U-0217,mini_crm,mini-crm-dev,A4.36.01,Risa,Risa,A4,36,1,RISA,55.24,49.01,3361004037,3498805203,AUH,RISA,2,2,60843664.68139029,68577923.62783106,0.8872194062273714,4.100000014370705,high,Đông Nam,Tây Nam,Sông,True,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3361,La Pura,active,2025-06-08 00:00:00+00:00,Risa,RISA,2,49.01,14,active,seed-batch-units-001,1,2025-08-05 02:00:00+00:00,2025-08-11 10:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,63338255,71389619,0.8872,4.1
P-0001,A-0012,U-0218,mini_crm,mini-crm-dev,A4.36.02,Risa,Risa,A4,36,2,1 PN,49.76,45.04,2902730495,3021742446,AUH,1PN,1,1,58334616.05707396,64447835.14653641,0.9051446945337621,4.1000000242874775,high,Đông,Nam,Toàn cảnh,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,2903,La Pura,active,2025-06-08 00:00:00+00:00,Risa,1 PN,1,44.73,29,active,seed-batch-units-001,0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,60726335,67090196,0.9051,4.1
P-0001,A-0014,U-0219,mini_crm,mini-crm-dev,A4.36.03,Risa,Risa,A4,36,3,2 PN + 2 WC,72.66,65.76,4003836562,4167993861,AUH,2PN+2WC,2,2,55103723.67189651,60885592.48783454,0.9050371593724196,4.099999998951006,high,Bắc,Đông,Hồ bơi,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,4004,La Pura,active,2025-06-08 00:00:00+00:00,Risa,2 PN + 2 WC,2,65.76,39,active,seed-batch-units-001,1,2025-08-18 02:00:00+00:00,2025-10-14 10:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,57362976,63381902,0.905,4.1
P-0001,A-0014,U-0220,mini_crm,mini-crm-dev,A4.36.04,Risa,Risa,A4,36,4,2 PN + 2 WC,72.66,65.92,3879847704,4038921460,AUH,2PN+2WC,2,2,53397298.43104872,58856912.985436894,0.9072391962565374,4.100000003505292,high,Tây Bắc,Đông Bắc,Thành phố,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3880,La Pura,active,2025-06-08 00:00:00+00:00,Risa,2 PN + 2 WC,2,65.76,39,active,seed-batch-units-001,0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,55586588,61270046,0.9072,4.1
P-0001,A-0018,U-0221,mini_crm,mini-crm-dev,A4.37.01,Risa,Risa,A4,37,1,RISA,55.24,49.01,3365783942,3503781084,AUH,RISA,2,2,60930194.46053584,68675452.80554989,0.8872194062273714,4.100000011230668,high,Đông Nam,Tây Nam,Sông,True,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3366,La Pura,active,2025-06-08 00:00:00+00:00,Risa,RISA,2,49.01,14,active,seed-batch-units-001,1,2025-08-07 02:00:00+00:00,2025-08-31 10:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,63428332,71491146,0.8872,4.1
P-0001,A-0012,U-0222,mini_crm,mini-crm-dev,A4.37.02,Risa,Risa,A4,37,2,1 PN,49.76,45.04,2907036217,3026224702,AUH,1PN,1,1,58421145.84003216,64543432.88188277,0.9051446945337621,4.100000003543128,high,Đông,Nam,Toàn cảnh,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,2907,La Pura,active,2025-06-08 00:00:00+00:00,Risa,1 PN,1,44.73,29,active,seed-batch-units-001,1,2025-08-21 02:00:00+00:00,2025-09-03 10:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,60816413,67189714,0.9051,4.1
P-0001,A-0014,U-0223,mini_crm,mini-crm-dev,A4.37.03,Risa,Risa,A4,37,3,2 PN + 2 WC,72.66,65.76,4010123816,4174538892,AUH,2PN+2WC,2,2,55190253.45444536,60981201.58150851,0.9050371593724196,4.09999998862878,high,Bắc,Đông,Hồ bơi,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,4010,La Pura,active,2025-06-08 00:00:00+00:00,Risa,2 PN + 2 WC,2,65.76,39,active,seed-batch-units-001,0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,57453054,63481431,0.905,4.1
P-0001,A-0014,U-0224,mini_crm,mini-crm-dev,A4.37.04,Risa,Risa,A4,37,4,2 PN + 2 WC,72.66,65.92,3873560451,4032376429,AUH,2PN+2WC,2,2,53310768.662262596,58761535.96783981,0.9072391962565374,4.099999987324323,high,Tây Bắc,Đông Bắc,Thành phố,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3874,La Pura,active,2025-06-08 00:00:00+00:00,Risa,2 PN + 2 WC,2,65.76,39,active,seed-batch-units-001,0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,55496510,61170759,0.9072,4.1
P-0001,A-0018,U-0225,mini_crm,mini-crm-dev,A4.38.01,Risa,Risa,A4,38,1,RISA,55.24,49.01,3370563847,3508756965,AUH,RISA,2,2,61016724.239681385,68772981.98326872,0.8872194062273714,4.100000008099535,high,Đông Nam,Tây Nam,Sông,True,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3371,La Pura,active,2025-06-08 00:00:00+00:00,Risa,RISA,2,49.01,14,active,seed-batch-units-001,1,2025-08-10 02:00:00+00:00,2025-09-26 10:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,63518410,71592674,0.8872,4.1
P-0001,A-0012,U-0226,mini_crm,mini-crm-dev,A4.38.02,Risa,Risa,A4,38,2,1 PN,49.76,45.04,2911341939,3030706958,AUH,1PN,1,1,58507675.622990355,64639030.617229134,0.9051446945337621,4.099999982860138,high,Đông,Nam,Toàn cảnh,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,2911,La Pura,active,2025-06-08 00:00:00+00:00,Risa,1 PN,1,44.73,29,active,seed-batch-units-001,0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,60906490,67289231,0.9051,4.1
P-0001,A-0014,U-0227,mini_crm,mini-crm-dev,A4.38.03,Risa,Risa,A4,38,3,2 PN + 2 WC,72.66,65.76,4016411070,4181083924,AUH,2PN+2WC,2,2,55276783.23699422,61076810.67518248,0.9050371593724196,4.100000003236721,high,Bắc,Đông,Hồ bơi,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,4016,La Pura,active,2025-06-08 00:00:00+00:00,Risa,2 PN + 2 WC,2,65.76,39,active,seed-batch-units-001,1,2025-08-07 02:00:00+00:00,2025-09-02 10:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,57543131,63580960,0.905,4.1
P-0001,A-0014,U-0228,mini_crm,mini-crm-dev,A4.38.04,Risa,Risa,A4,38,4,2 PN + 2 WC,72.66,65.92,3867273197,4025831398,AUH,2PN+2WC,2,2,53224238.87971374,58666158.93507282,0.9072391962565374,4.099999998008933,high,Tây Bắc,Đông Bắc,Thành phố,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3867,La Pura,active,2025-06-08 00:00:00+00:00,Risa,2 PN + 2 WC,2,65.76,39,active,seed-batch-units-001,0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,55406433,61071471,0.9072,4.1
P-0001,A-0012,U-0229,mini_crm,mini-crm-dev,A4.38.05,Risa,Risa,A4,38,5,1 PN,49.61,45.2,2873108424,2990905869,AUH,1PN,1,1,57913896.87562992,63564345.66371681,0.9111066317274744,4.099999986634685,high,Bắc,Đông,Thành phố,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,2873,La Pura,active,2025-06-08 00:00:00+00:00,Risa,1 PN,1,44.73,29,active,seed-batch-units-001,1,2025-08-13 02:00:00+00:00,2025-09-30 10:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,60288367,66170484,0.9111,4.1
P-0001,A-0014,U-0230,mini_crm,mini-crm-dev,A4.38.20,Risa,Risa,A4,38,20,2 PN + 2 WC,71.81,64.95,4248778490,4422978408,AUH,2PN+2WC,2,2,59166947.36109177,65416143.033102386,0.904470129508425,4.099999997881744,high,Đông,Nam,Thành phố,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,4249,La Pura,active,2025-06-08 00:00:00+00:00,Risa,2 PN + 2 WC,2,65.76,39,active,seed-batch-units-001,1,2025-08-14 02:00:00+00:00,2025-10-07 10:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,61592792,68098205,0.9045,4.1
P-0001,A-0013,U-0231,mini_crm,mini-crm-dev,A4.38.22,Risa,Risa,A4,38,22,2 PN + 1 WC,62.71,57.28,3518081989,3662323351,AUH,2PN+1WC,2,1,56100813.09201084,61419029.13756983,0.9134109392441397,4.100000012819486,high,Tây Bắc,Đông Bắc,Hồ bơi,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3518,La Pura,active,2025-06-08 00:00:00+00:00,Risa,2 PN + 1 WC,2,57.28,1,active,seed-batch-units-001,0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,58400946,63937209,0.9134,4.1
P-0001,A-0018,U-0232,mini_crm,mini-crm-dev,A4.39.01,Risa,Risa,A4,39,1,RISA,55.24,49.01,3375343752,3513732846,AUH,RISA,2,2,61103254.01882693,68870511.16098756,0.8872194062273714,4.100000004977271,high,Đông Nam,Tây Nam,Sông,True,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3375,La Pura,active,2025-06-08 00:00:00+00:00,Risa,RISA,2,49.01,14,active,seed-batch-units-001,1,2025-08-05 02:00:00+00:00,2025-09-16 10:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,63608487,71694202,0.8872,4.1
P-0001,A-0012,U-0233,mini_crm,mini-crm-dev,A4.39.02,Risa,Risa,A4,39,2,1 PN,49.76,45.04,2915647661,3035189215,AUH,1PN,1,1,58594205.40594856,64734628.35257549,0.9051446945337621,4.099999996535933,high,Đông,Nam,Toàn cảnh,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,2916,La Pura,active,2025-06-08 00:00:00+00:00,Risa,1 PN,1,44.73,29,active,seed-batch-units-001,0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,60996568,67388748,0.9051,4.1
P-0001,A-0014,U-0234,mini_crm,mini-crm-dev,A4.39.03,Risa,Risa,A4,39,3,2 PN + 2 WC,72.66,65.76,4022698323,4187628955,AUH,2PN+2WC,2,2,55363313.00578035,61172419.75364963,0.9050371593724196,4.100000018818214,high,Bắc,Đông,Hồ bơi,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,4023,La Pura,active,2025-06-08 00:00:00+00:00,Risa,2 PN + 2 WC,2,65.76,39,active,seed-batch-units-001,1,2025-08-09 02:00:00+00:00,2025-09-06 10:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,57633209,63680489,0.905,4.1
P-0001,A-0021,U-0235,mini_crm,mini-crm-dev,B3.04.11,Zenia,Zenia,B3,4,11,2 PN,66.25,59.53,3376279288,3433676036,MEGA REALTY,2PN,2,2,50962706.23396227,56715593.616663866,0.8985660377358491,1.700000003080314,low,Tây Bắc,Đông Bắc,Nội khu,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3376,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,51829072,57679759,0.8986,1.7
P-0001,A-0021,U-0236,mini_crm,mini-crm-dev,B3.04.12,Zenia,Zenia,B3,4,12,2 PN,66.25,59.53,3376279288,3433676036,MEGA REALTY,2PN,2,2,50962706.23396227,56715593.616663866,0.8985660377358491,1.700000003080314,low,Nam,Tây,Nội khu,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3376,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,51829072,57679759,0.8986,1.7
P-0001,A-0021,U-0237,mini_crm,mini-crm-dev,B3.04.13,Zenia,Zenia,B3,4,13,2 PN,66.45,59.61,3255366030,3310707253,MEGA REALTY,2PN,2,2,48989706.99774266,54611072.4710619,0.8970654627539503,1.7000000150520709,low,Tây,Bắc,Hồ bơi,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3255,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,49822532,55539461,0.8971,1.7
P-0001,A-0021,U-0238,mini_crm,mini-crm-dev,B3.04.14,Zenia,Zenia,B3,4,14,2 PN,66.45,59.61,3333973060,3390650602,MEGA REALTY,2PN,2,2,50172657.03536493,55929761.11390706,0.8970654627539503,1.6999999994001151,low,Tây Bắc,Đông Bắc,Nội khu,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3334,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,1,2025-08-27 02:00:00+00:00,2025-09-19 10:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,51025592,56880567,0.8971,1.7
P-0001,A-0021,U-0239,mini_crm,mini-crm-dev,B3.04.15,Zenia,Zenia,B3,4,15,2 PN,66.25,59.53,3376279288,3433676036,MEGA REALTY,2PN,2,2,50962706.23396227,56715593.616663866,0.8985660377358491,1.700000003080314,low,Bắc,Đông,Nội khu,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3376,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,51829072,57679759,0.8986,1.7
P-0001,A-0021,U-0240,mini_crm,mini-crm-dev,B3.04.16,Zenia,Zenia,B3,4,16,2 PN,66.72,60.18,3400010665,3457810847,MEGA REALTY,2PN,2,2,50959392.461031176,56497352.3595879,0.9019784172661871,1.7000000204411125,low,Tây Nam,Tây Bắc,Nội khu,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3400,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,51825702,57457807,0.902,1.7
P-0001,A-0021,U-0241,mini_crm,mini-crm-dev,B3.04.18,Zenia,Zenia,B3,4,18,2 PN,71.81,63.25,3543752907,3603996706,MEGA REALTY,2PN,2,2,49349016.94750035,56027713.94466403,0.8807965464419997,1.6999999881763765,low,Tây Nam,Tây Bắc,Cảnh quan nội khu,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3544,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,50187950,56980185,0.8808,1.7
P-0001,A-0020,U-0242,mini_crm,mini-crm-dev,B3.04.20,Zenia,Zenia,B3,4,20,1 PN+,53.55,48.22,2666883217,2712220232,MEGA REALTY,1PN+,1,1,49801740.74696545,55306578.53587723,0.9004668534080299,1.700000011661553,low,Tây Bắc,Đông Bắc,Cảnh quan nội khu,True,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,2667,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,1 PN+,1,49.14,31,active,seed-batch-units-001,1,2025-08-27 02:00:00+00:00,2025-10-07 10:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,50648370,56246790,0.9005,1.7
P-0001,A-0021,U-0243,mini_crm,mini-crm-dev,B3.05.09,Zenia,Zenia,B3,5,9,2 PN,67.77,59.68,3591425166,3652479394,MEGA REALTY,2PN,2,2,52994321.46967685,60178035.623324394,0.8806256455658846,1.7000000049562498,low,Đông Bắc,Đông Nam,Nội khu,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3591,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,1,2025-09-02 02:00:00+00:00,2025-10-22 10:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,53895225,61201062,0.8806,1.7
P-0001,A-0021,U-0244,mini_crm,mini-crm-dev,B3.05.13,Zenia,Zenia,B3,5,13,2 PN,66.45,59.61,3260056250,3315477206,MEGA REALTY,2PN,2,2,49060289.69149736,54689754.235866465,0.8970654627539503,1.6999999923314209,low,Tây,Bắc,Hồ bơi,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3260,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,1,2025-08-27 02:00:00+00:00,2025-10-09 10:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,49894315,55619480,0.8971,1.7
P-0001,A-0021,U-0245,mini_crm,mini-crm-dev,B3.06.11,Zenia,Zenia,B3,6,11,2 PN,66.25,59.53,3385631494,3443187229,MEGA REALTY,2PN,2,2,51103871.60754717,56872694.33898874,0.8985660377358491,1.6999999882444383,low,Tây Bắc,Đông Bắc,Nội khu,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3386,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,51972637,57839530,0.8986,1.7
P-0001,A-0021,U-0246,mini_crm,mini-crm-dev,B3.07.13,Zenia,Zenia,B3,7,13,2 PN,66.45,59.61,3269436689,3325017112,MEGA REALTY,2PN,2,2,49201455.06395786,54847117.74869988,0.8970654627539503,1.6999999781919617,low,Tây,Bắc,Hồ bơi,False,1,1,2025-05-31 00:00:00+00:00,demo,synthetic,3269,La Pura,active,2025-06-08 00:00:00+00:00,Zenia,2 PN,2,60.75,82,active,seed-batch-units-001,1,2025-08-19 02:00:00+00:00,2025-08-24 10:00:00+00:00,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel,50037880,55779519,0.8971,1.7
