id,unit_id,area_id,project_id,ranking_run_id,config_version_id,score,rank_in_area,rank_in_project,weight_coverage,contributions,feature_freshness_at,computed_at
2fa394e1-b6bd-4287-b068-d5d7b71757a9,05196bea-7e39-52fa-87fa-26ef3acfdb9e,bafde881-f411-5372-9d43-e72f63cd45dd,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.7789,6,6,1.0000,"{""area_conversion_norm"":{""contribution"":""0.06222222222222222222222222222"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3111111111111111111111111111"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.2"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.1666666666666666666666666667"",""direction"":""positive"",""source"":""resolved"",""value"":""0.6666666666666666666666666667"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
ec92bcf1-e900-471f-a656-d9fa3c7a3a53,7d081ad3-c5fc-5bc0-8a36-46882204674e,bafde881-f411-5372-9d43-e72f63cd45dd,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.7789,7,7,1.0000,"{""area_conversion_norm"":{""contribution"":""0.06222222222222222222222222222"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3111111111111111111111111111"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.2"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.1666666666666666666666666667"",""direction"":""positive"",""source"":""resolved"",""value"":""0.6666666666666666666666666667"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
2ed32f50-2dc9-44da-b8dc-ec7d051ee166,77b12036-607d-5368-b5f4-49906a09c4fc,bafde881-f411-5372-9d43-e72f63cd45dd,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.6956,8,8,1.0000,"{""area_conversion_norm"":{""contribution"":""0.06222222222222222222222222222"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3111111111111111111111111111"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.2"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.08333333333333333333333333332"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3333333333333333333333333333"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
0e00f627-f854-4a3a-a324-7d4dcebb0c49,ddc96666-b1d2-5989-a4f7-9629a2005e86,bafde881-f411-5372-9d43-e72f63cd45dd,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.6956,9,9,1.0000,"{""area_conversion_norm"":{""contribution"":""0.06222222222222222222222222222"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3111111111111111111111111111"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.2"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.08333333333333333333333333332"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3333333333333333333333333333"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
f1e7ecd7-d4b3-44b1-ae29-2a7d11002b48,357191c0-8f53-56dc-8354-5b2acf2ed9b0,bafde881-f411-5372-9d43-e72f63cd45dd,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.6956,10,10,1.0000,"{""area_conversion_norm"":{""contribution"":""0.06222222222222222222222222222"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3111111111111111111111111111"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.2"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.08333333333333333333333333332"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3333333333333333333333333333"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
78507b63-9adb-4b1b-8c82-73c8a7063ff6,30b77e1b-947b-5356-baab-ef990bed7875,595d9f18-8f5d-5c43-8866-791052463081,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.6767,1,11,1.0000,"{""area_conversion_norm"":{""contribution"":""0.06"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.10"",""direction"":""positive"",""source"":""resolved"",""value"":""0.5"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.1666666666666666666666666667"",""direction"":""positive"",""source"":""resolved"",""value"":""0.6666666666666666666666666667"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
a6cae6b0-ee28-4b89-bcbd-041d9fbbc769,6bf831ba-6665-5639-b0a9-8041b261268a,595d9f18-8f5d-5c43-8866-791052463081,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.6767,2,12,1.0000,"{""area_conversion_norm"":{""contribution"":""0.06"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.10"",""direction"":""positive"",""source"":""resolved"",""value"":""0.5"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.1666666666666666666666666667"",""direction"":""positive"",""source"":""resolved"",""value"":""0.6666666666666666666666666667"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
e783f07d-b8be-4b01-a146-6840c06ceb8d,7dd56198-3051-52dd-9c67-0753c025a9e0,bafde881-f411-5372-9d43-e72f63cd45dd,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.6122,11,13,1.0000,"{""area_conversion_norm"":{""contribution"":""0.06222222222222222222222222222"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3111111111111111111111111111"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.2"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
4cd764ad-dc2d-4df2-9417-5b64e80b5b95,5733a6d1-d098-584b-9ced-50927ed484d4,bafde881-f411-5372-9d43-e72f63cd45dd,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.6122,12,14,1.0000,"{""area_conversion_norm"":{""contribution"":""0.06222222222222222222222222222"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3111111111111111111111111111"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.2"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
2e37e8e5-985d-4576-9ff7-2122d62ff6b3,d4e881ca-814b-5018-8e1b-0c4021b307f7,bafde881-f411-5372-9d43-e72f63cd45dd,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.6122,13,15,1.0000,"{""area_conversion_norm"":{""contribution"":""0.06222222222222222222222222222"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3111111111111111111111111111"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.2"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
febc5e15-0fc5-4482-8a29-9788ec02ee7e,a88ca88b-e79b-5ad0-851b-ce2523bf58cd,bafde881-f411-5372-9d43-e72f63cd45dd,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.6122,14,16,1.0000,"{""area_conversion_norm"":{""contribution"":""0.06222222222222222222222222222"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3111111111111111111111111111"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.2"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
88cad91a-2d79-4d89-ac17-9154b9c86b38,5ddebad4-107c-5105-8071-7f2c5fca7275,bafde881-f411-5372-9d43-e72f63cd45dd,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.6122,15,17,1.0000,"{""area_conversion_norm"":{""contribution"":""0.06222222222222222222222222222"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3111111111111111111111111111"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.2"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
64c5a44d-f89b-45d4-9fbc-7a6b0795ed7f,3796c2f0-957b-508a-a68f-5c4e2bba23c9,bafde881-f411-5372-9d43-e72f63cd45dd,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.6122,16,18,1.0000,"{""area_conversion_norm"":{""contribution"":""0.06222222222222222222222222222"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3111111111111111111111111111"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.2"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
b41abb7b-5108-4cb1-a58c-bd4a074a08e8,badbd280-db9e-57fc-a1a6-cec28b4e2dd3,bafde881-f411-5372-9d43-e72f63cd45dd,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.6122,17,19,1.0000,"{""area_conversion_norm"":{""contribution"":""0.06222222222222222222222222222"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3111111111111111111111111111"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.2"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
e76da8f2-342b-46a1-aafc-43c02d82c188,26241edf-da92-5b1c-965a-532c83be078a,bafde881-f411-5372-9d43-e72f63cd45dd,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.6122,18,20,1.0000,"{""area_conversion_norm"":{""contribution"":""0.06222222222222222222222222222"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3111111111111111111111111111"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.2"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
a7a797c1-5816-46e7-b69d-3c93f5c7d150,acf5057c-25b9-50d3-9dde-babe92315649,bafde881-f411-5372-9d43-e72f63cd45dd,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.6122,19,21,1.0000,"{""area_conversion_norm"":{""contribution"":""0.06222222222222222222222222222"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3111111111111111111111111111"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.2"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
f3fca77c-8490-45f7-acf7-b098b9d0a02c,513c770f-0ea0-5e9f-b918-0a5d41041c3d,bafde881-f411-5372-9d43-e72f63cd45dd,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.6122,20,22,1.0000,"{""area_conversion_norm"":{""contribution"":""0.06222222222222222222222222222"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3111111111111111111111111111"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.2"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
cc756539-c4eb-4571-bee2-e569e957fa20,3b5789cf-d7d1-5b1e-9a66-0c829e11da4b,bafde881-f411-5372-9d43-e72f63cd45dd,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.6122,21,23,1.0000,"{""area_conversion_norm"":{""contribution"":""0.06222222222222222222222222222"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3111111111111111111111111111"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.2"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
a6a75ccb-95e7-4647-a2ed-b6484ca2a282,b6c0db28-d24b-5e1b-b61c-fec0cbfab748,bafde881-f411-5372-9d43-e72f63cd45dd,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.6122,22,24,1.0000,"{""area_conversion_norm"":{""contribution"":""0.06222222222222222222222222222"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3111111111111111111111111111"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.2"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
0441d203-be36-4974-994f-b81c38fd4772,81149377-dfcb-5142-9a5a-9e6857ef5360,bafde881-f411-5372-9d43-e72f63cd45dd,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.6122,23,25,1.0000,"{""area_conversion_norm"":{""contribution"":""0.06222222222222222222222222222"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3111111111111111111111111111"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.2"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
832aa93e-7cb9-41ea-8060-34bceba27924,060c67e3-52f0-5741-8e76-04e5f0159831,595d9f18-8f5d-5c43-8866-791052463081,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.5933,3,26,1.0000,"{""area_conversion_norm"":{""contribution"":""0.06"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.10"",""direction"":""positive"",""source"":""resolved"",""value"":""0.5"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.08333333333333333333333333332"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3333333333333333333333333333"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
a86f2c67-7688-4c90-a564-79ea4e601115,8f6e12f4-6df1-5c72-8b5b-c7359a7bd302,595d9f18-8f5d-5c43-8866-791052463081,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.5933,4,27,1.0000,"{""area_conversion_norm"":{""contribution"":""0.06"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.10"",""direction"":""positive"",""source"":""resolved"",""value"":""0.5"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.08333333333333333333333333332"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3333333333333333333333333333"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
19a1865d-4854-4053-855c-911f4df1c288,f67ec08e-7ef2-5b34-be64-71ca4c6d4616,595d9f18-8f5d-5c43-8866-791052463081,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.5933,5,28,1.0000,"{""area_conversion_norm"":{""contribution"":""0.06"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.10"",""direction"":""positive"",""source"":""resolved"",""value"":""0.5"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.08333333333333333333333333332"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3333333333333333333333333333"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
5745eed1-b625-4d30-845c-a32d64c5b1f0,302e87d5-c4f4-5a69-8dd4-c1d1a0204b2b,595d9f18-8f5d-5c43-8866-791052463081,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.5933,6,29,1.0000,"{""area_conversion_norm"":{""contribution"":""0.06"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.10"",""direction"":""positive"",""source"":""resolved"",""value"":""0.5"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.08333333333333333333333333332"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3333333333333333333333333333"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
16c65bfd-d1f1-4af8-bd31-30cd833cb2bc,4096cc34-230a-5496-8ce8-fb663c83f260,fefccc58-d625-539e-a48e-d38ba602c0b4,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.5500,1,30,1.0000,"{""area_conversion_norm"":{""contribution"":""0.10"",""direction"":""positive"",""source"":""missing_defaulted"",""value"":""0.5"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.10"",""direction"":""positive"",""source"":""missing_defaulted"",""value"":""0.5"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
53dc33df-7f7b-4089-8312-8f6c1891a037,17bdfad5-8781-54f1-8ec4-ef53a692fc56,fefccc58-d625-539e-a48e-d38ba602c0b4,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.5500,2,31,1.0000,"{""area_conversion_norm"":{""contribution"":""0.10"",""direction"":""positive"",""source"":""missing_defaulted"",""value"":""0.5"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.10"",""direction"":""positive"",""source"":""missing_defaulted"",""value"":""0.5"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
4ac585c3-1fec-435f-8f4f-b965d53344f9,d98ee9ff-f083-5516-8a7b-cb2bc7fb2638,fefccc58-d625-539e-a48e-d38ba602c0b4,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.5500,3,32,1.0000,"{""area_conversion_norm"":{""contribution"":""0.10"",""direction"":""positive"",""source"":""missing_defaulted"",""value"":""0.5"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.10"",""direction"":""positive"",""source"":""missing_defaulted"",""value"":""0.5"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
4df278ce-c339-4286-bbdb-8fcfc505b9c5,aa134901-9326-5876-8a3f-870497903c4d,fefccc58-d625-539e-a48e-d38ba602c0b4,a453a5c4-63a5-5872-95b7-a3b4911aa072,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.5500,4,33,1.0000,"{""area_conversion_norm"":{""contribution"":""0.10"",""direction"":""positive"",""source"":""missing_defaulted"",""value"":""0.5"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.10"",""direction"":""positive"",""source"":""missing_defaulted"",""value"":""0.5"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00
