snapshot_date,calculator,project_id,project_external_id,project_name,project_active_calculator,is_active_lineage,launch_date,area_id,area_external_id,area_name,area_bedrooms,area_sqm,area_total_units_planned,units_sold,velocity_7d,velocity_30d,units_remaining,units_reserved,data_quality_status,is_observed,computed_at,units_remaining_is_missing,units_reserved_is_missing,live_units_mirrored,units_available_now,units_reserved_now,units_sold_now,units_blocked_now,area_deals_sold,area_deals_alive,area_conversion_norm
2026-06-25,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.0000,0.1111,27,2,warning,0,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-06-26,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,1,0.1429,0.2000,26,2,warning,1,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-06-27,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.1429,0.1818,26,2,warning,0,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-06-28,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.1429,0.1667,26,2,warning,0,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-06-29,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.1429,0.1538,26,2,warning,0,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-06-30,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.1429,0.1429,26,2,warning,0,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-07-01,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.1429,0.1333,26,2,warning,0,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-07-02,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.1429,0.1250,26,2,warning,0,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-07-03,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.0000,0.1176,26,2,warning,0,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-07-04,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.0000,0.1111,26,2,warning,0,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-07-05,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,1,0.1429,0.1579,25,2,warning,1,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-07-06,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.1429,0.1500,25,2,warning,0,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-07-07,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.1429,0.1429,25,2,warning,0,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-07-08,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.1429,0.1364,25,2,warning,0,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-07-09,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.1429,0.1304,25,2,warning,0,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-07-10,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.1429,0.1250,25,2,warning,0,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-07-11,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.1429,0.1200,25,2,warning,0,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-07-12,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.0000,0.1154,25,2,warning,0,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-07-13,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.0000,0.1111,25,2,warning,0,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-07-14,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,1,0.1429,0.1429,24,2,warning,1,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-07-15,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.1429,0.1379,24,2,warning,0,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-07-16,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.1429,0.1333,24,2,ok,0,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-07-17,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.1429,0.1000,24,2,ok,0,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-07-18,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.1429,0.1000,24,2,ok,0,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-07-19,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.1429,0.1000,24,2,ok,0,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-07-20,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.1429,0.1000,24,2,ok,0,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-07-21,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.0000,0.1000,24,2,ok,0,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-07-22,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.0000,0.1000,24,2,ok,0,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-07-23,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.0000,0.1000,24,2,ok,0,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-07-24,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.0000,0.1000,24,2,ok,0,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-07-25,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.0000,0.1000,24,2,ok,0,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-07-26,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.0000,0.0667,24,2,ok,0,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-07-27,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.0000,0.0667,24,2,ok,0,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-07-28,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.0000,0.0667,24,2,ok,0,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-07-29,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.0000,0.0667,24,2,ok,0,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-07-30,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.0000,0.0667,24,2,ok,0,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-07-31,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.0000,0.0667,24,2,ok,0,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-08-01,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.0000,0.0667,24,2,ok,0,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-08-02,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.0000,0.0667,24,2,ok,0,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-08-03,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,1,0.1429,0.1000,23,2,ok,1,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-08-04,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.1429,0.0667,23,2,ok,0,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-08-05,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.1429,0.0667,23,2,ok,0,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-08-06,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,1,0.2857,0.1000,22,2,ok,1,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-08-07,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.2857,0.1000,22,2,ok,0,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-08-08,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.2857,0.1000,22,2,ok,0,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-08-09,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,1,0.4286,0.1333,21,2,ok,1,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-08-10,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.2857,0.1333,21,2,ok,0,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-08-11,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.2857,0.1333,21,2,ok,0,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-08-12,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,1,0.4286,0.1667,20,2,ok,1,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-08-13,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.2857,0.1333,20,2,ok,0,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-08-14,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.2857,0.1333,20,2,ok,0,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-08-15,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,1,0.4286,0.1667,19,2,ok,1,2026-08-18 12:00:43.697846+00:00,0,0,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-05-26,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,1,1.0000,1.0000,,,warning,1,2026-08-18 12:00:43.809995+00:00,1,1,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-05-27,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.5000,0.5000,,,warning,0,2026-08-18 12:00:43.809995+00:00,1,1,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-05-28,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.3333,0.3333,,,warning,0,2026-08-18 12:00:43.809995+00:00,1,1,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-05-29,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.2500,0.2500,,,warning,0,2026-08-18 12:00:43.809995+00:00,1,1,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-05-30,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.2000,0.2000,,,warning,0,2026-08-18 12:00:43.809995+00:00,1,1,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-05-31,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.1667,0.1667,,,warning,0,2026-08-18 12:00:43.809995+00:00,1,1,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-06-01,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.1429,0.1429,,,warning,0,2026-08-18 12:00:43.809995+00:00,1,1,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-06-02,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,3,0.4286,0.5000,,,warning,1,2026-08-18 12:00:43.809995+00:00,1,1,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-06-03,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.4286,0.4444,,,warning,0,2026-08-18 12:00:43.809995+00:00,1,1,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-06-04,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.4286,0.4000,,,warning,0,2026-08-18 12:00:43.809995+00:00,1,1,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-06-05,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.4286,0.3636,,,warning,0,2026-08-18 12:00:43.809995+00:00,1,1,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-06-06,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.4286,0.3333,,,warning,0,2026-08-18 12:00:43.809995+00:00,1,1,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-06-07,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.4286,0.3077,,,warning,0,2026-08-18 12:00:43.809995+00:00,1,1,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-06-08,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.4286,0.2857,,,warning,0,2026-08-18 12:00:43.809995+00:00,1,1,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-06-09,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,1,0.1429,0.3333,,,warning,1,2026-08-18 12:00:43.809995+00:00,1,1,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-06-10,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.1429,0.3125,,,warning,0,2026-08-18 12:00:43.809995+00:00,1,1,30,19,2,9,0,9,23,0.3913043478260869565217391304
2026-06-11,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,100,0,0.1429,0.2941,,,warning,0,2026-08-18 12:00:43.809995+00:00,1,1,30,19,2,9,0,9,23,0.3913043478260869565217391304
