unit_id,external_unit_id,unit_code,project_id,project_external_id,project_name,area_id,area_external_id,area_name,unit_status,unit_type,area_bedrooms,area_sqm,area_total_units_planned,absorption_calculator,is_available,has_active_deal,deals_total,funnel_deals_total,deals_lead,deals_qualified,deals_interested,deals_viewing,deals_reserved,deals_sold,deals_lost,score,score_percent,band,rank_in_area,rank_in_project,weight_coverage,min_weight_coverage,was_skipped,ranking_config_version,ranking_run_id,ranking_trigger,ranking_computed_at,feature_freshness_at,ranking_run_finished_at,unit_created_at,unit_updated_at,unit_source_updated_at,feat_unit_available_value,feat_unit_available_weight,feat_unit_available_direction,feat_unit_available_contribution,feat_unit_available_source,feat_unit_available_is_missing,feat_unit_demand_norm_value,feat_unit_demand_norm_weight,feat_unit_demand_norm_direction,feat_unit_demand_norm_contribution,feat_unit_demand_norm_source,feat_unit_demand_norm_is_missing,feat_area_velocity_norm_value,feat_area_velocity_norm_weight,feat_area_velocity_norm_direction,feat_area_velocity_norm_contribution,feat_area_velocity_norm_source,feat_area_velocity_norm_is_missing,feat_area_conversion_norm_value,feat_area_conversion_norm_weight,feat_area_conversion_norm_direction,feat_area_conversion_norm_contribution,feat_area_conversion_norm_source,feat_area_conversion_norm_is_missing,features_missing_count,features_total_count
e3e1db45-63b5-5c8e-9064-d6dc220ad4db,syn1-U-A-003-007,HC3-007,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,0b24d289-da6c-5de3-9062-67af2813f4ea,syn1-A-003,Harbor Crest 3,available,1BR,1,45.20,80,domain_units_deals,1,0,1,0,0,0,0,0,0,0,1,0.3808,38.1,medium,3,58,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-16 12:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0,0.25,positive,0.00,resolved,0,0E+2,0.2,positive,0E+1,resolved,0,0.1538461538461538461538461538,0.2,positive,0.03076923076923076923076923076,resolved,0,0,4
a4f8ba31-41b3-5b3a-93bc-bb957c9a6e95,syn1-U-A-003-008,HC3-008,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,0b24d289-da6c-5de3-9062-67af2813f4ea,syn1-A-003,Harbor Crest 3,available,1BR,1,45.20,80,domain_units_deals,1,0,0,0,0,0,0,0,0,0,0,0.3808,38.1,medium,4,59,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-17 00:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0,0.25,positive,0.00,resolved,0,0E+2,0.2,positive,0E+1,resolved,0,0.1538461538461538461538461538,0.2,positive,0.03076923076923076923076923076,resolved,0,0,4
ff70288e-8cc8-5ee1-9902-dc6d9e0841a6,syn1-U-A-003-009,HC3-009,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,0b24d289-da6c-5de3-9062-67af2813f4ea,syn1-A-003,Harbor Crest 3,available,1BR,1,45.20,80,domain_units_deals,1,0,1,0,0,0,0,0,0,0,1,0.3808,38.1,medium,5,60,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-17 12:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0,0.25,positive,0.00,resolved,0,0E+2,0.2,positive,0E+1,resolved,0,0.1538461538461538461538461538,0.2,positive,0.03076923076923076923076923076,resolved,0,0,4
993ce1ea-6ac8-5140-a89b-e76c8342c75b,syn1-U-A-003-010,HC3-010,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,0b24d289-da6c-5de3-9062-67af2813f4ea,syn1-A-003,Harbor Crest 3,available,1BR,1,45.20,80,domain_units_deals,1,0,0,0,0,0,0,0,0,0,0,0.3808,38.1,medium,6,61,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-18 00:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0,0.25,positive,0.00,resolved,0,0E+2,0.2,positive,0E+1,resolved,0,0.1538461538461538461538461538,0.2,positive,0.03076923076923076923076923076,resolved,0,0,4
74b09c92-c1e6-5cd1-9234-b17e4e00a1b9,syn1-U-A-003-011,HC3-011,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,0b24d289-da6c-5de3-9062-67af2813f4ea,syn1-A-003,Harbor Crest 3,available,1BR,1,45.20,80,domain_units_deals,1,0,0,0,0,0,0,0,0,0,0,0.3808,38.1,medium,7,62,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-18 12:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0,0.25,positive,0.00,resolved,0,0E+2,0.2,positive,0E+1,resolved,0,0.1538461538461538461538461538,0.2,positive,0.03076923076923076923076923076,resolved,0,0,4
59a5716a-7211-5370-b9bf-aae13c88c0b1,syn1-U-A-003-012,HC3-012,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,0b24d289-da6c-5de3-9062-67af2813f4ea,syn1-A-003,Harbor Crest 3,available,1BR,1,45.20,80,domain_units_deals,1,0,1,0,0,0,0,0,0,0,1,0.3808,38.1,medium,8,63,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0,0.25,positive,0.00,resolved,0,0E+2,0.2,positive,0E+1,resolved,0,0.1538461538461538461538461538,0.2,positive,0.03076923076923076923076923076,resolved,0,0,4
f08cd43f-2468-503b-a6a1-1c23818c0fb7,syn1-U-A-003-013,HC3-013,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,0b24d289-da6c-5de3-9062-67af2813f4ea,syn1-A-003,Harbor Crest 3,available,1BR,1,45.20,80,domain_units_deals,1,0,0,0,0,0,0,0,0,0,0,0.3808,38.1,medium,9,64,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-19 12:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0,0.25,positive,0.00,resolved,0,0E+2,0.2,positive,0E+1,resolved,0,0.1538461538461538461538461538,0.2,positive,0.03076923076923076923076923076,resolved,0,0,4
e92fdcac-c321-534f-8ccb-0b1afdf10993,syn1-U-A-003-014,HC3-014,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,0b24d289-da6c-5de3-9062-67af2813f4ea,syn1-A-003,Harbor Crest 3,available,1BR,1,45.20,80,domain_units_deals,1,0,0,0,0,0,0,0,0,0,0,0.3808,38.1,medium,10,65,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-20 00:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0,0.25,positive,0.00,resolved,0,0E+2,0.2,positive,0E+1,resolved,0,0.1538461538461538461538461538,0.2,positive,0.03076923076923076923076923076,resolved,0,0,4
86ff17b1-71e0-5215-a615-1f888444101a,syn1-U-A-003-015,HC3-015,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,0b24d289-da6c-5de3-9062-67af2813f4ea,syn1-A-003,Harbor Crest 3,available,1BR,1,45.20,80,domain_units_deals,1,0,1,0,0,0,0,0,0,0,1,0.3808,38.1,medium,11,66,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-20 12:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0,0.25,positive,0.00,resolved,0,0E+2,0.2,positive,0E+1,resolved,0,0.1538461538461538461538461538,0.2,positive,0.03076923076923076923076923076,resolved,0,0,4
1acffca8-739f-5ffa-9d0d-f55eac5fd2ea,syn1-U-A-003-016,HC3-016,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,0b24d289-da6c-5de3-9062-67af2813f4ea,syn1-A-003,Harbor Crest 3,available,1BR,1,45.20,80,domain_units_deals,1,0,0,0,0,0,0,0,0,0,0,0.3808,38.1,medium,12,67,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-21 00:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0,0.25,positive,0.00,resolved,0,0E+2,0.2,positive,0E+1,resolved,0,0.1538461538461538461538461538,0.2,positive,0.03076923076923076923076923076,resolved,0,0,4
9aff6ffc-377b-52ab-acd2-3853c328e2a2,syn1-U-A-003-017,HC3-017,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,0b24d289-da6c-5de3-9062-67af2813f4ea,syn1-A-003,Harbor Crest 3,available,1BR,1,45.20,80,domain_units_deals,1,0,0,0,0,0,0,0,0,0,0,0.3808,38.1,medium,13,68,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-21 12:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0,0.25,positive,0.00,resolved,0,0E+2,0.2,positive,0E+1,resolved,0,0.1538461538461538461538461538,0.2,positive,0.03076923076923076923076923076,resolved,0,0,4
55a1db1d-3da5-551e-b870-e49493c99476,syn1-U-A-003-018,HC3-018,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,0b24d289-da6c-5de3-9062-67af2813f4ea,syn1-A-003,Harbor Crest 3,available,1BR,1,45.20,80,domain_units_deals,1,0,1,0,0,0,0,0,0,0,1,0.3808,38.1,medium,14,69,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-22 00:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0,0.25,positive,0.00,resolved,0,0E+2,0.2,positive,0E+1,resolved,0,0.1538461538461538461538461538,0.2,positive,0.03076923076923076923076923076,resolved,0,0,4
241b97bf-895d-58cc-b2c8-0796eb8e0772,syn1-U-A-003-019,HC3-019,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,0b24d289-da6c-5de3-9062-67af2813f4ea,syn1-A-003,Harbor Crest 3,available,1BR,1,45.20,80,domain_units_deals,1,0,0,0,0,0,0,0,0,0,0,0.3808,38.1,medium,15,70,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-22 12:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0,0.25,positive,0.00,resolved,0,0E+2,0.2,positive,0E+1,resolved,0,0.1538461538461538461538461538,0.2,positive,0.03076923076923076923076923076,resolved,0,0,4
c1653867-35c4-54b2-bf5d-f6ac6b363f41,syn1-U-A-003-020,HC3-020,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,0b24d289-da6c-5de3-9062-67af2813f4ea,syn1-A-003,Harbor Crest 3,available,1BR,1,45.20,80,domain_units_deals,1,0,0,0,0,0,0,0,0,0,0,0.3808,38.1,medium,16,71,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-23 00:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0,0.25,positive,0.00,resolved,0,0E+2,0.2,positive,0E+1,resolved,0,0.1538461538461538461538461538,0.2,positive,0.03076923076923076923076923076,resolved,0,0,4
342b3158-88e5-5e82-b747-1b4cd955b824,syn1-U-A-003-021,HC3-021,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,0b24d289-da6c-5de3-9062-67af2813f4ea,syn1-A-003,Harbor Crest 3,available,1BR,1,45.20,80,domain_units_deals,1,0,1,0,0,0,0,0,0,0,1,0.3808,38.1,medium,17,72,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-23 12:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0,0.25,positive,0.00,resolved,0,0E+2,0.2,positive,0E+1,resolved,0,0.1538461538461538461538461538,0.2,positive,0.03076923076923076923076923076,resolved,0,0,4
c6cde389-3b0d-532f-82de-36ca6c74ea3a,syn1-U-A-003-022,HC3-022,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,0b24d289-da6c-5de3-9062-67af2813f4ea,syn1-A-003,Harbor Crest 3,available,1BR,1,45.20,80,domain_units_deals,1,0,0,0,0,0,0,0,0,0,0,0.3808,38.1,medium,18,73,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-24 00:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0,0.25,positive,0.00,resolved,0,0E+2,0.2,positive,0E+1,resolved,0,0.1538461538461538461538461538,0.2,positive,0.03076923076923076923076923076,resolved,0,0,4
a18cb4a4-5f23-5663-a8fe-7b097bd31c57,syn1-U-A-003-023,HC3-023,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,0b24d289-da6c-5de3-9062-67af2813f4ea,syn1-A-003,Harbor Crest 3,available,1BR,1,45.20,80,domain_units_deals,1,0,0,0,0,0,0,0,0,0,0,0.3808,38.1,medium,19,74,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-24 12:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0,0.25,positive,0.00,resolved,0,0E+2,0.2,positive,0E+1,resolved,0,0.1538461538461538461538461538,0.2,positive,0.03076923076923076923076923076,resolved,0,0,4
aeb04a23-b99c-553d-a209-2aa601aefe8e,syn1-U-A-003-024,HC3-024,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,0b24d289-da6c-5de3-9062-67af2813f4ea,syn1-A-003,Harbor Crest 3,available,1BR,1,45.20,80,domain_units_deals,1,0,1,0,0,0,0,0,0,0,1,0.3808,38.1,medium,20,75,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-25 00:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0,0.25,positive,0.00,resolved,0,0E+2,0.2,positive,0E+1,resolved,0,0.1538461538461538461538461538,0.2,positive,0.03076923076923076923076923076,resolved,0,0,4
99d0fa9a-05a9-58eb-b7fe-c4b92dcde556,syn1-U-A-001-001,HC1-001,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,bafde881-f411-5372-9d43-e72f63cd45dd,syn1-A-001,Harbor Crest 1,sold,2BR,2,68.50,120,domain_units_deals,0,1,1,0,0,0,0,0,0,1,0,0.2622,26.2,low,24,76,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-13 12:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,0,0.35,positive,0.00,resolved,0,0,0.25,positive,0.00,resolved,0,1,0.2,positive,0.2,resolved,0,0.3111111111111111111111111111,0.2,positive,0.06222222222222222222222222222,resolved,0,0,4
4001e989-17c5-56cb-a795-1bc32d17c14d,syn1-U-A-001-002,HC1-002,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,bafde881-f411-5372-9d43-e72f63cd45dd,syn1-A-001,Harbor Crest 1,sold,2BR,2,68.50,120,domain_units_deals,0,1,1,0,0,0,0,0,0,1,0,0.2622,26.2,low,25,77,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-14 00:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,0,0.35,positive,0.00,resolved,0,0,0.25,positive,0.00,resolved,0,1,0.2,positive,0.2,resolved,0,0.3111111111111111111111111111,0.2,positive,0.06222222222222222222222222222,resolved,0,0,4
f06ea21d-9079-5536-981a-9985f505519f,syn1-U-A-001-003,HC1-003,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,bafde881-f411-5372-9d43-e72f63cd45dd,syn1-A-001,Harbor Crest 1,sold,2BR,2,68.50,120,domain_units_deals,0,1,1,0,0,0,0,0,0,1,0,0.2622,26.2,low,26,78,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-14 12:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,0,0.35,positive,0.00,resolved,0,0,0.25,positive,0.00,resolved,0,1,0.2,positive,0.2,resolved,0,0.3111111111111111111111111111,0.2,positive,0.06222222222222222222222222222,resolved,0,0,4
60d41c2a-ba1f-58f7-97c4-a2349ca3b04f,syn1-U-A-001-004,HC1-004,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,bafde881-f411-5372-9d43-e72f63cd45dd,syn1-A-001,Harbor Crest 1,sold,2BR,2,68.50,120,domain_units_deals,0,1,1,0,0,0,0,0,0,1,0,0.2622,26.2,low,27,79,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-15 00:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,0,0.35,positive,0.00,resolved,0,0,0.25,positive,0.00,resolved,0,1,0.2,positive,0.2,resolved,0,0.3111111111111111111111111111,0.2,positive,0.06222222222222222222222222222,resolved,0,0,4
3ce5ad94-2cd9-56c9-a7b2-e14d99a024ab,syn1-U-A-001-005,HC1-005,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,bafde881-f411-5372-9d43-e72f63cd45dd,syn1-A-001,Harbor Crest 1,sold,2BR,2,68.50,120,domain_units_deals,0,1,1,0,0,0,0,0,0,1,0,0.2622,26.2,low,28,80,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-15 12:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,0,0.35,positive,0.00,resolved,0,0,0.25,positive,0.00,resolved,0,1,0.2,positive,0.2,resolved,0,0.3111111111111111111111111111,0.2,positive,0.06222222222222222222222222222,resolved,0,0,4
2e0f43a9-d9bb-5934-bb70-5034ff6a8402,syn1-U-A-001-006,HC1-006,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,bafde881-f411-5372-9d43-e72f63cd45dd,syn1-A-001,Harbor Crest 1,sold,2BR,2,68.50,120,domain_units_deals,0,1,1,0,0,0,0,0,0,1,0,0.2622,26.2,low,29,81,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-16 00:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,0,0.35,positive,0.00,resolved,0,0,0.25,positive,0.00,resolved,0,1,0.2,positive,0.2,resolved,0,0.3111111111111111111111111111,0.2,positive,0.06222222222222222222222222222,resolved,0,0,4
0ecaf8cd-a554-5046-b973-887f8e27cc5a,syn1-U-A-001-007,HC1-007,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,bafde881-f411-5372-9d43-e72f63cd45dd,syn1-A-001,Harbor Crest 1,sold,2BR,2,68.50,120,domain_units_deals,0,1,1,0,0,0,0,0,0,1,0,0.2622,26.2,low,30,82,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-16 12:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,0,0.35,positive,0.00,resolved,0,0,0.25,positive,0.00,resolved,0,1,0.2,positive,0.2,resolved,0,0.3111111111111111111111111111,0.2,positive,0.06222222222222222222222222222,resolved,0,0,4
e89276c1-70e0-5801-a967-9d39f602f735,syn1-U-A-001-008,HC1-008,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,bafde881-f411-5372-9d43-e72f63cd45dd,syn1-A-001,Harbor Crest 1,sold,2BR,2,68.50,120,domain_units_deals,0,1,1,0,0,0,0,0,0,1,0,0.2622,26.2,low,31,83,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-17 00:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,0,0.35,positive,0.00,resolved,0,0,0.25,positive,0.00,resolved,0,1,0.2,positive,0.2,resolved,0,0.3111111111111111111111111111,0.2,positive,0.06222222222222222222222222222,resolved,0,0,4
ca993117-4b96-5e14-a653-d13d96c2fb38,syn1-U-A-001-009,HC1-009,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,bafde881-f411-5372-9d43-e72f63cd45dd,syn1-A-001,Harbor Crest 1,sold,2BR,2,68.50,120,domain_units_deals,0,1,1,0,0,0,0,0,0,1,0,0.2622,26.2,low,32,84,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-17 12:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,0,0.35,positive,0.00,resolved,0,0,0.25,positive,0.00,resolved,0,1,0.2,positive,0.2,resolved,0,0.3111111111111111111111111111,0.2,positive,0.06222222222222222222222222222,resolved,0,0,4
5c7d9d66-e998-50ee-a4aa-540ff251cf6f,syn1-U-A-001-010,HC1-010,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,bafde881-f411-5372-9d43-e72f63cd45dd,syn1-A-001,Harbor Crest 1,sold,2BR,2,68.50,120,domain_units_deals,0,1,1,0,0,0,0,0,0,1,0,0.2622,26.2,low,33,85,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-18 00:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,0,0.35,positive,0.00,resolved,0,0,0.25,positive,0.00,resolved,0,1,0.2,positive,0.2,resolved,0,0.3111111111111111111111111111,0.2,positive,0.06222222222222222222222222222,resolved,0,0,4
6e563075-5fa8-5785-8bab-a3c27e1450ca,syn1-U-A-001-011,HC1-011,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,bafde881-f411-5372-9d43-e72f63cd45dd,syn1-A-001,Harbor Crest 1,sold,2BR,2,68.50,120,domain_units_deals,0,1,1,0,0,0,0,0,0,1,0,0.2622,26.2,low,34,86,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-18 12:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,0,0.35,positive,0.00,resolved,0,0,0.25,positive,0.00,resolved,0,1,0.2,positive,0.2,resolved,0,0.3111111111111111111111111111,0.2,positive,0.06222222222222222222222222222,resolved,0,0,4
