unit_id,unit_external_id,subdivision,subdivision_raw,tower,floor,unit_number,unit_code,unit_type_raw,unit_type_normalized,bedrooms,bathrooms,gross_area_sqm,net_area_sqm,standard_price_vnd,loan_price_vnd,stacking_price_million_vnd,agency_name,price_per_sqm_gross_vnd,price_per_sqm_net_vnd,area_efficiency_ratio,loan_premium_pct,floor_band,direction,balcony_direction,view,corner_unit_proxy,physical_features_origin,agency_name_origin,data_profile
930192,U-0192,Risa,Risa,A4,19,15,A4.19.15,Căn hộ Loft,Loft,2,2,62.08,56.13,3671638418,3822175593,3672,AUH,61568550,68095058,0.9042,4.1,mid,Đông Nam,Tây Nam,Sông,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930193,U-0193,Risa,Risa,A4,19,16,A4.19.16,Căn hộ Loft,Loft,2,2,62.08,56.13,3602615693,3750322937,3603,AUH,60411130,66814946,0.9042,4.1,mid,Bắc,Đông,Hồ bơi,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930194,U-0194,Risa,Risa,A4,19,18,A4.19.18,Căn hộ Loft,Loft,2,2,53.55,48.56,3305545182,3441072534,3306,AUH,64259058,70862284,0.9068,4.1,mid,Đông,Nam,Toàn cảnh,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930195,U-0195,Risa,Risa,A4,19,19,A4.19.19,Căn hộ Loft,Loft,2,2,53.55,48.56,3335314568,3472062466,3335,AUH,64837768,71500463,0.9068,4.1,mid,Đông Nam,Tây Nam,Cảnh quan nội khu,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930196,U-0196,Risa,Risa,A4,19,22,A4.19.22,Căn hộ Loft,Loft,2,2,62.71,56.79,4123858505,4292936703,4124,AUH,68456972,75593180,0.9056,4.1,mid,Tây Bắc,Đông Bắc,Hồ bơi,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930197,U-0197,Risa,Risa,A4,19,23,A4.19.23,Căn hộ Loft,Loft,2,2,63.41,56.87,3410430370,3550258015,3410,AUH,55988929,62427607,0.8969,4.1,mid,Nam,Tây,Nội khu,True,synthetic_v1_tower_stack_floor_band,synthetic,demo
930198,U-0198,Risa,Risa,A4,24,2,A4.24.02,1 PN,1PN,1,1,49.76,45.04,2851061834,2967955369,2851,AUH,59645405,65895990,0.9051,4.1,mid,Đông,Nam,Toàn cảnh,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930199,U-0199,Risa,Risa,A4,26,5,A4.26.05,1 PN,1PN,1,1,49.61,45.2,2924621332,3044530806,2925,AUH,61369297,67356876,0.9111,4.1,high,Bắc,Đông,Thành phố,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930200,U-0200,Risa,Risa,A4,27,1,A4.27.01,RISA,RISA,2,2,55.24,49.01,3317984892,3454022273,3318,AUH,62527557,70475868,0.8872,4.1,high,Đông Nam,Tây Nam,Sông,True,synthetic_v1_tower_stack_floor_band,synthetic,demo
930201,U-0201,Risa,Risa,A4,27,4,A4.27.04,2 PN + 2 WC,2PN+2WC,2,2,72.66,65.92,3425159502,3565591042,3425,AUH,49072269,54089670,0.9072,4.1,high,Tây Bắc,Đông Bắc,Thành phố,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930202,U-0202,Risa,Risa,A4,27,5,A4.27.05,1 PN,1PN,1,1,49.61,45.2,2920328589,3040062062,2920,AUH,61279219,67258010,0.9111,4.1,high,Bắc,Đông,Thành phố,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930203,U-0203,Risa,Risa,A4,28,1,A4.28.01,Căn hộ sân vườn,Garden,2,2,187.69,172.5,14556684950,15153509033,14557,AUH,80736901,87846429,0.9191,4.1,high,Đông Nam,Tây Nam,Sông,True,synthetic_v1_tower_stack_floor_band,synthetic,demo
930204,U-0204,Risa,Risa,A4,28,2,A4.28.02,Căn hộ sân vườn,Garden,2,2,178.92,165.9,12026471706,12519557046,12026,AUH,69972932,75464479,0.9272,4.1,high,Đông,Nam,Toàn cảnh,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930205,U-0205,Risa,Risa,A4,29,19,A4.29.19,3 PN,3PN,3,2,85.54,76.72,6148648856,6400743459,6149,AUH,74827490,83429920,0.8969,4.1,high,Đông Nam,Tây Nam,Hồ bơi,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930206,U-0206,Risa,Risa,A4,31,1,A4.31.01,RISA,RISA,2,2,55.24,49.01,3337104512,3473925797,3337,AUH,62887867,70881979,0.8872,4.1,high,Đông Nam,Tây Nam,Sông,True,synthetic_v1_tower_stack_floor_band,synthetic,demo
930207,U-0207,Risa,Risa,A4,31,2,A4.31.02,1 PN,1PN,1,1,49.76,45.04,2881201886,2999331164,2881,AUH,60275948,66592610,0.9051,4.1,high,Đông,Nam,Toàn cảnh,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930208,U-0208,Risa,Risa,A4,31,5,A4.31.05,1 PN,1PN,1,1,49.61,45.2,2903157620,3022187083,2903,AUH,60918909,66862546,0.9111,4.1,high,Bắc,Đông,Thành phố,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930209,U-0209,Risa,Risa,A4,32,1,A4.32.01,RISA,RISA,2,2,55.24,49.01,3341884417,3478901678,3342,AUH,62977945,70983507,0.8872,4.1,high,Đông Nam,Tây Nam,Sông,True,synthetic_v1_tower_stack_floor_band,synthetic,demo
930210,U-0210,Risa,Risa,A4,33,4,A4.33.04,2 PN + 2 WC,2PN+2WC,2,2,72.66,65.92,3898709465,4058556553,3899,AUH,55856820,61567909,0.9072,4.1,high,Tây Bắc,Đông Bắc,Thành phố,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930211,U-0211,Risa,Risa,A4,33,5,A4.33.05,1 PN,1PN,1,1,49.61,45.2,2894572136,3013249593,2895,AUH,60738754,66664814,0.9111,4.1,high,Bắc,Đông,Thành phố,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930212,U-0212,Risa,Risa,A4,34,3,A4.34.03,2 PN + 2 WC,2PN+2WC,2,2,72.66,65.76,3991262055,4154903799,3991,AUH,57182821,63182844,0.905,4.1,high,Bắc,Đông,Hồ bơi,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930213,U-0213,Risa,Risa,A4,34,5,A4.34.05,1 PN,1PN,1,1,49.61,45.2,2890279393,3008780848,2890,AUH,60648677,66565948,0.9111,4.1,high,Bắc,Đông,Thành phố,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930214,U-0214,Risa,Risa,A4,35,1,A4.35.01,RISA,RISA,2,2,55.24,49.01,3356224132,3493829322,3356,AUH,63248177,71288091,0.8872,4.1,high,Đông Nam,Tây Nam,Sông,True,synthetic_v1_tower_stack_floor_band,synthetic,demo
930215,U-0215,Risa,Risa,A4,35,4,A4.35.04,2 PN + 2 WC,2PN+2WC,2,2,72.66,65.92,3886134958,4045466491,3886,AUH,55676665,61369334,0.9072,4.1,high,Tây Bắc,Đông Bắc,Thành phố,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930216,U-0216,Risa,Risa,A4,35,5,A4.35.05,1 PN,1PN,1,1,49.61,45.2,2885986651,3004312104,2886,AUH,60558599,66467082,0.9111,4.1,high,Bắc,Đông,Thành phố,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930217,U-0217,Risa,Risa,A4,36,1,A4.36.01,RISA,RISA,2,2,55.24,49.01,3361004037,3498805203,3361,AUH,63338255,71389619,0.8872,4.1,high,Đông Nam,Tây Nam,Sông,True,synthetic_v1_tower_stack_floor_band,synthetic,demo
930218,U-0218,Risa,Risa,A4,36,2,A4.36.02,1 PN,1PN,1,1,49.76,45.04,2902730495,3021742446,2903,AUH,60726335,67090196,0.9051,4.1,high,Đông,Nam,Toàn cảnh,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930219,U-0219,Risa,Risa,A4,36,3,A4.36.03,2 PN + 2 WC,2PN+2WC,2,2,72.66,65.76,4003836562,4167993861,4004,AUH,57362976,63381902,0.905,4.1,high,Bắc,Đông,Hồ bơi,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930220,U-0220,Risa,Risa,A4,36,4,A4.36.04,2 PN + 2 WC,2PN+2WC,2,2,72.66,65.92,3879847704,4038921460,3880,AUH,55586588,61270046,0.9072,4.1,high,Tây Bắc,Đông Bắc,Thành phố,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930221,U-0221,Risa,Risa,A4,37,1,A4.37.01,RISA,RISA,2,2,55.24,49.01,3365783942,3503781084,3366,AUH,63428332,71491146,0.8872,4.1,high,Đông Nam,Tây Nam,Sông,True,synthetic_v1_tower_stack_floor_band,synthetic,demo
930222,U-0222,Risa,Risa,A4,37,2,A4.37.02,1 PN,1PN,1,1,49.76,45.04,2907036217,3026224702,2907,AUH,60816413,67189714,0.9051,4.1,high,Đông,Nam,Toàn cảnh,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930223,U-0223,Risa,Risa,A4,37,3,A4.37.03,2 PN + 2 WC,2PN+2WC,2,2,72.66,65.76,4010123816,4174538892,4010,AUH,57453054,63481431,0.905,4.1,high,Bắc,Đông,Hồ bơi,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930224,U-0224,Risa,Risa,A4,37,4,A4.37.04,2 PN + 2 WC,2PN+2WC,2,2,72.66,65.92,3873560451,4032376429,3874,AUH,55496510,61170759,0.9072,4.1,high,Tây Bắc,Đông Bắc,Thành phố,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930225,U-0225,Risa,Risa,A4,38,1,A4.38.01,RISA,RISA,2,2,55.24,49.01,3370563847,3508756965,3371,AUH,63518410,71592674,0.8872,4.1,high,Đông Nam,Tây Nam,Sông,True,synthetic_v1_tower_stack_floor_band,synthetic,demo
930226,U-0226,Risa,Risa,A4,38,2,A4.38.02,1 PN,1PN,1,1,49.76,45.04,2911341939,3030706958,2911,AUH,60906490,67289231,0.9051,4.1,high,Đông,Nam,Toàn cảnh,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930227,U-0227,Risa,Risa,A4,38,3,A4.38.03,2 PN + 2 WC,2PN+2WC,2,2,72.66,65.76,4016411070,4181083924,4016,AUH,57543131,63580960,0.905,4.1,high,Bắc,Đông,Hồ bơi,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930228,U-0228,Risa,Risa,A4,38,4,A4.38.04,2 PN + 2 WC,2PN+2WC,2,2,72.66,65.92,3867273197,4025831398,3867,AUH,55406433,61071471,0.9072,4.1,high,Tây Bắc,Đông Bắc,Thành phố,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930229,U-0229,Risa,Risa,A4,38,5,A4.38.05,1 PN,1PN,1,1,49.61,45.2,2873108424,2990905869,2873,AUH,60288367,66170484,0.9111,4.1,high,Bắc,Đông,Thành phố,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930230,U-0230,Risa,Risa,A4,38,20,A4.38.20,2 PN + 2 WC,2PN+2WC,2,2,71.81,64.95,4248778490,4422978408,4249,AUH,61592792,68098205,0.9045,4.1,high,Đông,Nam,Thành phố,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930231,U-0231,Risa,Risa,A4,38,22,A4.38.22,2 PN + 1 WC,2PN+1WC,2,1,62.71,57.28,3518081989,3662323351,3518,AUH,58400946,63937209,0.9134,4.1,high,Tây Bắc,Đông Bắc,Hồ bơi,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930232,U-0232,Risa,Risa,A4,39,1,A4.39.01,RISA,RISA,2,2,55.24,49.01,3375343752,3513732846,3375,AUH,63608487,71694202,0.8872,4.1,high,Đông Nam,Tây Nam,Sông,True,synthetic_v1_tower_stack_floor_band,synthetic,demo
930233,U-0233,Risa,Risa,A4,39,2,A4.39.02,1 PN,1PN,1,1,49.76,45.04,2915647661,3035189215,2916,AUH,60996568,67388748,0.9051,4.1,high,Đông,Nam,Toàn cảnh,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930234,U-0234,Risa,Risa,A4,39,3,A4.39.03,2 PN + 2 WC,2PN+2WC,2,2,72.66,65.76,4022698323,4187628955,4023,AUH,57633209,63680489,0.905,4.1,high,Bắc,Đông,Hồ bơi,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930235,U-0235,Zenia,Zenia,B3,4,11,B3.04.11,2 PN,2PN,2,2,66.25,59.53,3376279288,3433676036,3376,MEGA REALTY,51829072,57679759,0.8986,1.7,low,Tây Bắc,Đông Bắc,Nội khu,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930236,U-0236,Zenia,Zenia,B3,4,12,B3.04.12,2 PN,2PN,2,2,66.25,59.53,3376279288,3433676036,3376,MEGA REALTY,51829072,57679759,0.8986,1.7,low,Nam,Tây,Nội khu,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930237,U-0237,Zenia,Zenia,B3,4,13,B3.04.13,2 PN,2PN,2,2,66.45,59.61,3255366030,3310707253,3255,MEGA REALTY,49822532,55539461,0.8971,1.7,low,Tây,Bắc,Hồ bơi,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930238,U-0238,Zenia,Zenia,B3,4,14,B3.04.14,2 PN,2PN,2,2,66.45,59.61,3333973060,3390650602,3334,MEGA REALTY,51025592,56880567,0.8971,1.7,low,Tây Bắc,Đông Bắc,Nội khu,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930239,U-0239,Zenia,Zenia,B3,4,15,B3.04.15,2 PN,2PN,2,2,66.25,59.53,3376279288,3433676036,3376,MEGA REALTY,51829072,57679759,0.8986,1.7,low,Bắc,Đông,Nội khu,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930240,U-0240,Zenia,Zenia,B3,4,16,B3.04.16,2 PN,2PN,2,2,66.72,60.18,3400010665,3457810847,3400,MEGA REALTY,51825702,57457807,0.902,1.7,low,Tây Nam,Tây Bắc,Nội khu,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930241,U-0241,Zenia,Zenia,B3,4,18,B3.04.18,2 PN,2PN,2,2,71.81,63.25,3543752907,3603996706,3544,MEGA REALTY,50187950,56980185,0.8808,1.7,low,Tây Nam,Tây Bắc,Cảnh quan nội khu,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930242,U-0242,Zenia,Zenia,B3,4,20,B3.04.20,1 PN+,1PN+,1,1,53.55,48.22,2666883217,2712220232,2667,MEGA REALTY,50648370,56246790,0.9005,1.7,low,Tây Bắc,Đông Bắc,Cảnh quan nội khu,True,synthetic_v1_tower_stack_floor_band,synthetic,demo
930243,U-0243,Zenia,Zenia,B3,5,9,B3.05.09,2 PN,2PN,2,2,67.77,59.68,3591425166,3652479394,3591,MEGA REALTY,53895225,61201062,0.8806,1.7,low,Đông Bắc,Đông Nam,Nội khu,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930244,U-0244,Zenia,Zenia,B3,5,13,B3.05.13,2 PN,2PN,2,2,66.45,59.61,3260056250,3315477206,3260,MEGA REALTY,49894315,55619480,0.8971,1.7,low,Tây,Bắc,Hồ bơi,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930245,U-0245,Zenia,Zenia,B3,6,11,B3.06.11,2 PN,2PN,2,2,66.25,59.53,3385631494,3443187229,3386,MEGA REALTY,51972637,57839530,0.8986,1.7,low,Tây Bắc,Đông Bắc,Nội khu,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930246,U-0246,Zenia,Zenia,B3,7,13,B3.07.13,2 PN,2PN,2,2,66.45,59.61,3269436689,3325017112,3269,MEGA REALTY,50037880,55779519,0.8971,1.7,low,Tây,Bắc,Hồ bơi,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930247,U-0247,Zenia,Zenia,B3,7,14,B3.07.14,2 PN,2PN,2,2,66.45,59.61,3348043718,3404960462,3348,MEGA REALTY,51240940,57120625,0.8971,1.7,low,Tây Bắc,Đông Bắc,Nội khu,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930248,U-0248,Zenia,Zenia,B3,7,17,B3.07.17,3 PN,3PN,3,2,82.65,73.01,5075926368,5162217116,5076,MEGA REALTY,62458767,70705617,0.8834,1.7,low,Nam,Tây,Hồ bơi,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930249,U-0249,Zenia,Zenia,B3,8,13,B3.08.13,2 PN,2PN,2,2,66.45,59.61,3274126908,3329787066,3274,MEGA REALTY,50109662,55859538,0.8971,1.7,low,Tây,Bắc,Hồ bơi,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930250,U-0250,Zenia,Zenia,B3,8,17,B3.08.17,3 PN,3PN,3,2,82.65,73.01,5082635075,5169039872,5083,MEGA REALTY,62541317,70799067,0.8834,1.7,low,Nam,Tây,Hồ bơi,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930251,U-0251,Zenia,Zenia,B3,9,12,B3.09.12,2 PN,2PN,2,2,66.25,59.53,3399659803,3457454019,3400,MEGA REALTY,52187985,58079187,0.8986,1.7,low,Nam,Tây,Nội khu,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930252,U-0252,Zenia,Zenia,B3,9,16,B3.09.16,2 PN,2PN,2,2,66.72,60.18,3423557049,3481757519,3424,VNL,52184615,57855725,0.902,1.7,low,Tây Nam,Tây Bắc,Nội khu,False,synthetic_v1_tower_stack_floor_band,observed,demo
930253,U-0253,Zenia,Zenia,B3,11,17,B3.11.17,3 PN,3PN,3,2,82.65,73.38,5102761199,5189508139,5103,MEGA REALTY,62788967,70721016,0.8878,1.7,low,Nam,Tây,Hồ bơi,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930254,U-0254,Zenia,Zenia,B3,12,13,B3.12.13,2 PN,2PN,2,2,66.45,60.05,3292887786,3348866878,3293,MEGA REALTY,50396793,55767975,0.9037,1.7,low,Tây,Bắc,Hồ bơi,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930255,U-0255,Zenia,Zenia,B3,12,17,B3.12.17,3 PN,3PN,3,2,82.65,73.38,5109469907,5196330895,5109,MEGA REALTY,62871517,70813994,0.8878,1.7,low,Nam,Tây,Hồ bơi,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930256,U-0256,Zenia,Zenia,B3,13,1,B3.13.01,Căn hộ sân vườn,Garden,2,2,132.16,120.39,8532294565,8677343572,8532,MEGA REALTY,65657866,72076946,0.9109,1.7,mid,Tây,Bắc,Toàn cảnh,True,synthetic_v1_tower_stack_floor_band,synthetic,demo
930257,U-0257,Zenia,Zenia,B3,13,2,B3.13.02,Căn hộ sân vườn,Garden,2,2,119.62,110.22,7298056385,7422123343,7298,MEGA REALTY,62047512,67339170,0.9214,1.7,mid,Tây Bắc,Đông Bắc,Thành phố,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930258,U-0258,Zenia,Zenia,B3,13,8,B3.13.08,2 PN,2PN,2,2,66.3,59.76,3420920591,3479076241,3421,MEGA REALTY,52474755,58217474,0.9014,1.7,mid,Tây Nam,Tây Bắc,Toàn cảnh,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930259,U-0259,Zenia,Zenia,B3,13,14,B3.13.14,2 PN,2PN,2,2,66.76,60.43,3391790095,3449450526,3392,MEGA REALTY,51669421,57081756,0.9052,1.7,mid,Tây Bắc,Đông Bắc,Nội khu,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930260,U-0260,Zenia,Zenia,B3,13,15,B3.13.15,3 PN,3PN,3,2,82.65,73.38,5116178614,5203153651,5116,MEGA REALTY,62954067,70906973,0.8878,1.7,mid,Bắc,Đông,Nội khu,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930261,U-0261,Zenia,Zenia,B3,14,7,B3.14.07,2 PN,2PN,2,2,67.92,60.29,3642451119,3704372788,3642,MEGA REALTY,54540235,61442574,0.8877,1.7,mid,Tây,Bắc,Hồ bơi,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930262,U-0262,Zenia,Zenia,B3,14,8,B3.14.08,2 PN,2PN,2,2,66.3,59.76,3425600223,3483835427,3426,MEGA REALTY,52546537,58297112,0.9014,1.7,mid,Tây Nam,Tây Bắc,Toàn cảnh,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930263,U-0263,Zenia,Zenia,B3,14,11,B3.14.11,2 PN,2PN,2,2,66.45,60.05,3354672911,3411702351,3355,MEGA REALTY,51342398,56814361,0.9037,1.7,mid,Tây Bắc,Đông Bắc,Thành phố,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930264,U-0264,Zenia,Zenia,B3,14,13,B3.14.13,2 PN,2PN,2,2,66.29,59.97,3372809737,3430147502,3373,MEGA REALTY,51744569,57197724,0.9047,1.7,mid,Tây,Bắc,Hồ bơi,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930265,U-0265,Zenia,Zenia,B3,14,14,B3.14.14,2 PN,2PN,2,2,66.76,60.43,3396502195,3454242732,3397,MEGA REALTY,51741203,57161058,0.9052,1.7,mid,Tây Bắc,Đông Bắc,Nội khu,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930266,U-0266,Zenia,Zenia,B3,14,15,B3.14.15,3 PN,3PN,3,2,82.65,73.38,5122887322,5209976407,5123,MEGA REALTY,63036617,70999951,0.8878,1.7,mid,Bắc,Đông,Nội khu,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930267,U-0267,Zenia,Zenia,B3,15,9,B3.15.09,2 PN,2PN,2,2,66.29,59.97,3429767168,3488073210,3430,MEGA REALTY,52618392,58163635,0.9047,1.7,mid,Đông Bắc,Đông Nam,Nội khu,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930268,U-0268,Zenia,Zenia,B3,16,13,B3.16.13,2 PN,2PN,2,2,66.29,59.97,3382167589,3439664438,3382,Rever,51888135,57356419,0.9047,1.7,mid,Tây,Bắc,Hồ bơi,False,synthetic_v1_tower_stack_floor_band,observed,demo
930269,U-0269,Zenia,Zenia,B3,16,15,B3.16.15,3 PN,3PN,3,2,82.65,73.38,5136304738,5223621918,5136,MEGA REALTY,63201717,71185908,0.8878,1.7,mid,Bắc,Đông,Nội khu,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930270,U-0270,Zenia,Zenia,B3,17,13,B3.17.13,2 PN,2PN,2,2,66.45,60.05,3394945913,3452659993,3395,MEGA REALTY,51958766,57496420,0.9037,1.7,mid,Tây,Bắc,Hồ bơi,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930271,U-0271,Zenia,Zenia,B3,17,14,B3.17.14,2 PN,2PN,2,2,66.45,60.05,3394945913,3452659993,3395,MEGA REALTY,51958766,57496420,0.9037,1.7,mid,Tây Bắc,Đông Bắc,Nội khu,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930272,U-0272,Zenia,Zenia,B3,17,17,B3.17.17,3 PN,3PN,3,2,82.65,73.38,5143013445,5230444674,5143,MEGA REALTY,63284267,71278886,0.8878,1.7,mid,Nam,Tây,Hồ bơi,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930273,U-0273,Zenia,Zenia,B3,19,1,B3.19.01,Căn hộ Loft,Loft,2,2,55.23,48.68,3529786010,3589792372,3530,MEGA REALTY,64997146,73742653,0.8814,1.7,mid,Tây,Bắc,Toàn cảnh,True,synthetic_v1_tower_stack_floor_band,synthetic,demo
930274,U-0274,Zenia,Zenia,B3,19,2,B3.19.02,Căn hộ Loft,Loft,2,2,66.28,59.32,4196765495,4268110508,4197,MEGA REALTY,64395149,71950615,0.895,1.7,mid,Tây Bắc,Đông Bắc,Thành phố,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930275,U-0275,Zenia,Zenia,B3,19,9,B3.19.09,Căn hộ Loft,Loft,2,2,67.92,60.29,4599443298,4677633834,4599,MEGA REALTY,68869756,77585567,0.8877,1.7,mid,Đông Bắc,Đông Nam,Nội khu,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930276,U-0276,Zenia,Zenia,B3,19,12,B3.19.12,Căn hộ Loft,Loft,2,2,66.29,59.97,4327383395,4400948913,4327,MEGA REALTY,66389333,73385841,0.9047,1.7,mid,Nam,Tây,Nội khu,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930277,U-0277,Zenia,Zenia,B3,19,13,B3.19.13,Căn hộ Loft,Loft,2,2,66.45,60.05,4272595036,4345229152,4273,MEGA REALTY,65390958,72360186,0.9037,1.7,mid,Tây,Bắc,Hồ bơi,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930278,U-0278,Zenia,Zenia,B3,19,15,B3.19.15,Căn hộ Loft,Loft,2,2,66.29,59.97,4327383395,4400948913,4327,MEGA REALTY,66389333,73385841,0.9047,1.7,mid,Bắc,Đông,Nội khu,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930279,U-0279,Zenia,Zenia,B3,19,16,B3.19.16,Căn hộ Loft,Loft,2,2,66.76,60.43,4357825921,4431908962,4358,MEGA REALTY,66385694,73339549,0.9052,1.7,mid,Tây Nam,Tây Bắc,Nội khu,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930280,U-0280,Zenia,Zenia,B3,21,17,B3.21.17,3 PN,3PN,3,2,82.65,73.9,5169848277,5257735697,5170,MEGA REALTY,63614467,71146626,0.8941,1.7,mid,Nam,Tây,Hồ bơi,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930281,U-0281,Zenia,Zenia,B3,22,14,B3.22.14,2 PN,2PN,2,2,66.45,60.42,3418397010,3476509759,3418,MEGA REALTY,52317679,57539056,0.9093,1.7,mid,Tây Bắc,Đông Bắc,Nội khu,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930282,U-0282,Zenia,Zenia,B3,22,17,B3.22.17,3 PN,3PN,3,2,82.65,73.9,5176556984,5264558453,5177,MEGA REALTY,63697017,71238951,0.8941,1.7,mid,Nam,Tây,Hồ bơi,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930283,U-0283,Zenia,Zenia,B3,24,13,B3.24.13,2 PN,2PN,2,2,66.45,60.42,3349170419,3406106316,3349,MEGA REALTY,51258184,56373822,0.9093,1.7,mid,Tây,Bắc,Hồ bơi,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930284,U-0284,Zenia,Zenia,B3,25,17,B3.25.17,3 PN,3PN,3,2,82.65,73.9,5196683108,5285026721,5197,MEGA REALTY,63944667,71515923,0.8941,1.7,mid,Nam,Tây,Hồ bơi,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930285,U-0285,Zenia,Zenia,B3,26,13,B3.26.13,2 PN,2PN,2,2,66.45,60.42,3358550858,3415646223,3359,MEGA REALTY,51401749,56531715,0.9093,1.7,high,Tây,Bắc,Toàn cảnh,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930286,U-0286,Zenia,Zenia,B3,27,1,B3.27.01,Căn hộ sân vườn,Garden,2,2,132.18,121.08,8695966480,8843797910,8696,MEGA REALTY,66907232,73040947,0.916,1.7,high,Tây,Bắc,Toàn cảnh,True,synthetic_v1_tower_stack_floor_band,synthetic,demo
930287,U-0287,Zenia,Zenia,B3,27,2,B3.27.02,Căn hộ sân vườn,Garden,2,2,119.46,110.38,7141580767,7262987640,7142,MEGA REALTY,60798490,65799852,0.924,1.7,high,Tây Bắc,Đông Bắc,Thành phố,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
930288,U-0288,Zenia,Zenia,B3,27,14,B3.27.14,2 PN,2PN,2,2,66.8,60.7,3459812578,3518629392,3460,MEGA REALTY,52674093,57967535,0.9087,1.7,high,Tây Bắc,Đông Bắc,Sông,False,synthetic_v1_tower_stack_floor_band,synthetic,demo
