id,external_id,area_id,area_name,unit_type,unit_code,unit_status,source_revision,created_at,updated_at,mirrored_at,mirrored_revision,last_sync_batch_id
930281,U-0281,920021,Zenia,2 PN,B3.22.14,reserved,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930282,U-0282,920022,Zenia,3 PN,B3.22.17,sold,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930283,U-0283,920021,Zenia,2 PN,B3.24.13,sold,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930284,U-0284,920022,Zenia,3 PN,B3.25.17,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930285,U-0285,920021,Zenia,2 PN,B3.26.13,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930286,U-0286,920024,Zenia,Căn hộ sân vườn,B3.27.01,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930287,U-0287,920024,Zenia,Căn hộ sân vườn,B3.27.02,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930288,U-0288,920021,Zenia,2 PN,B3.27.14,sold,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930289,U-0289,920022,Zenia,3 PN,B3.27.15,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930290,U-0290,920021,Zenia,2 PN,B3.28.07,sold,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930291,U-0291,920021,Zenia,2 PN,B3.28.11,sold,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930292,U-0292,920021,Zenia,2 PN,B3.28.12,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930293,U-0293,920021,Zenia,2 PN,B3.29.13,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930294,U-0294,920021,Zenia,2 PN,B3.30.07,sold,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930295,U-0295,920021,Zenia,2 PN,B3.30.11,reserved,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930296,U-0296,920021,Zenia,2 PN,B3.30.13,sold,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930297,U-0297,920022,Zenia,3 PN,B3.30.15,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930298,U-0298,920022,Zenia,3 PN,B3.31.17,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930299,U-0299,920021,Zenia,2 PN,B3.32.15,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930300,U-0300,920021,Zenia,2 PN,B3.33.12,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930301,U-0301,920021,Zenia,2 PN,B3.33.13,reserved,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930302,U-0302,920021,Zenia,2 PN,B3.33.14,reserved,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930303,U-0303,920022,Zenia,3 PN,B3.33.17,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930304,U-0304,920020,Zenia,1 PN+,B3.34.01,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930305,U-0305,920021,Zenia,2 PN,B3.34.09,sold,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930306,U-0306,920021,Zenia,2 PN,B3.34.11,reserved,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930307,U-0307,920021,Zenia,2 PN,B3.35.12,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930308,U-0308,920021,Zenia,2 PN,B3.35.13,sold,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930309,U-0309,920021,Zenia,2 PN,B3.35.14,sold,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930310,U-0310,920021,Zenia,2 PN,B3.35.15,sold,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930311,U-0311,920021,Zenia,2 PN,B3.35.16,sold,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930312,U-0312,920020,Zenia,1 PN+,B3.36.01,sold,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930313,U-0313,920021,Zenia,2 PN,B3.36.12,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930314,U-0314,920022,Zenia,3 PN,B3.36.17,reserved,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930315,U-0315,920020,Zenia,1 PN+,B3.37.01,reserved,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930316,U-0316,920021,Zenia,2 PN,B3.37.13,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930317,U-0317,920021,Zenia,2 PN,B3.37.14,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930318,U-0318,920021,Zenia,2 PN,B3.37.15,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930319,U-0319,920022,Zenia,3 PN,B3.37.17,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930320,U-0320,920021,Zenia,2 PN,B3.38.09,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930321,U-0321,920021,Zenia,2 PN,B3.39.02,sold,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930322,U-0322,920021,Zenia,2 PN,B3.39.11,sold,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930323,U-0323,920021,Zenia,2 PN,B3.39.13,sold,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930324,U-0324,920021,Zenia,2 PN,B3.39.14,sold,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930325,U-0325,920021,Zenia,2 PN,B3.39.15,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930326,U-0326,920021,Zenia,2 PN,B3.39.16,reserved,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930327,U-0327,920021,Zenia,2 PN,B4.04.03,sold,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930328,U-0328,920022,Zenia,3 PN,B4.04.08,reserved,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930329,U-0329,920021,Zenia,2 PN,B4.04.09,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930330,U-0330,920021,Zenia,2 PN,B4.04.17,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930331,U-0331,920020,Zenia,1 PN+,B4.04.19,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930332,U-0332,920021,Zenia,2 PN,B4.05.03,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930333,U-0333,920021,Zenia,2 PN,B4.05.04,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930334,U-0334,920022,Zenia,3 PN,B4.05.08,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930335,U-0335,920021,Zenia,2 PN,B4.05.09,sold,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930336,U-0336,920020,Zenia,1 PN+,B4.05.19,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930337,U-0337,920020,Zenia,1 PN+,B4.05.20,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930338,U-0338,920021,Zenia,2 PN,B4.06.03,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930339,U-0339,920022,Zenia,3 PN,B4.06.08,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930340,U-0340,920020,Zenia,1 PN+,B4.06.19,sold,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930341,U-0341,920021,Zenia,2 PN,B4.07.03,sold,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930342,U-0342,920020,Zenia,1 PN+,B4.07.20,reserved,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930343,U-0343,920020,Zenia,1 PN+,B4.08.19,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930344,U-0344,920020,Zenia,1 PN+,B4.08.20,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930345,U-0345,920020,Zenia,1 PN+,B4.09.19,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930346,U-0346,920022,Zenia,3 PN,B4.10.08,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930347,U-0347,920021,Zenia,2 PN,B4.13.03,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930348,U-0348,920021,Zenia,2 PN,B4.13.04,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930349,U-0349,920021,Zenia,2 PN,B4.13.09,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930350,U-0350,920020,Zenia,1 PN+,B4.13.19,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930351,U-0351,920020,Zenia,1 PN+,B4.14.19,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930352,U-0352,920022,Zenia,3 PN,B4.17.08,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930353,U-0353,920023,Zenia,Căn hộ Loft,B4.19.04,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930354,U-0354,920023,Zenia,Căn hộ Loft,B4.19.08,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930355,U-0355,920023,Zenia,Căn hộ Loft,B4.19.09,sold,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930356,U-0356,920023,Zenia,Căn hộ Loft,B4.19.21,sold,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930357,U-0357,920020,Zenia,1 PN+,B4.21.19,sold,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930358,U-0358,920020,Zenia,1 PN+,B4.22.19,sold,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930359,U-0359,920021,Zenia,2 PN,B4.23.03,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930360,U-0360,920020,Zenia,1 PN+,B4.23.20,sold,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930361,U-0361,920021,Zenia,2 PN,B4.24.03,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930362,U-0362,920020,Zenia,1 PN+,B4.26.19,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930363,U-0363,920020,Zenia,1 PN+,B4.27.20,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930364,U-0364,920021,Zenia,2 PN,B4.28.03,reserved,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930365,U-0365,920021,Zenia,2 PN,B4.28.04,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930366,U-0366,920022,Zenia,3 PN,B4.29.08,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930367,U-0367,920020,Zenia,1 PN+,B4.29.19,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930368,U-0368,920022,Zenia,3 PN,B4.30.08,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930369,U-0369,920020,Zenia,1 PN+,B4.31.19,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930370,U-0370,920022,Zenia,3 PN,B4.32.08,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930371,U-0371,920021,Zenia,2 PN,B4.33.03,sold,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930372,U-0372,920021,Zenia,2 PN,B4.33.04,sold,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930373,U-0373,920020,Zenia,1 PN+,B4.33.20,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930374,U-0374,920021,Zenia,2 PN,B4.34.04,reserved,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930375,U-0375,920022,Zenia,3 PN,B4.34.08,sold,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930376,U-0376,920020,Zenia,1 PN+,B4.34.19,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930377,U-0377,920020,Zenia,1 PN+,B4.34.20,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930378,U-0378,920020,Zenia,1 PN+,B4.35.19,sold,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930379,U-0379,920022,Zenia,3 PN,B4.36.08,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930380,U-0380,920020,Zenia,1 PN+,B4.36.19,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930381,U-0381,920021,Zenia,2 PN,B4.37.03,sold,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930382,U-0382,920021,Zenia,2 PN,B4.37.04,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930383,U-0383,920022,Zenia,3 PN,B4.37.08,sold,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930384,U-0384,920020,Zenia,1 PN+,B4.37.19,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930385,U-0385,920020,Zenia,1 PN+,B4.37.20,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930386,U-0386,920020,Zenia,1 PN+,B4.38.06,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930387,U-0387,920022,Zenia,3 PN,B4.38.08,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930388,U-0388,920020,Zenia,1 PN+,B4.38.19,reserved,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930389,U-0389,920021,Zenia,2 PN,B4.39.03,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930390,U-0390,920021,Zenia,2 PN,B4.39.04,sold,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930391,U-0391,920019,Zenia,1 PN,B4.39.05,available,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
930392,U-0392,920020,Zenia,1 PN+,B4.39.20,sold,1,2025-05-30T11:00:00+07:00,2025-05-31T00:00:00+00:00,2025-05-31T00:00:00+00:00,1,seed-batch-units-001
